----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
  935.94,  512,     0.24,     2.51,   -21.64,      0.9,     0.41,     0.46

  942.47,  512,     0.94,    -6.73,    -2.11,     0.28,     0.44,     0.51

   949.5,  512,     1.11,    12.96,    -23.2,      1.3,     0.69,     0.81

  955.72,  512,     0.98,    -8.19,      0.7,     0.91,     0.42,     0.35

  962.17,  512,     0.97,      4.6,   -13.74,     1.37,     0.45,     0.23

  968.87,  512,    -1.55,    -7.70,    -6.78,    -1.51,     0.33,      0.1

  975.56,  512,     0.95,    -2.24,    -8.55,     0.71,      0.9,     0.25

   982.9,  512,     0.21,     6.18,   -16.61,     0.62,      0.8,     0.40

  988.68,  512,     0.24,    -5.99,    -3.75,      0.8,     0.35,     0.49

  995.25,  512,     2.10,     14.9,   -24.21,     0.77,     0.65,     0.51

 1001.90,  512,     0.83,    -7.67,     0.20,     -1.7,     0.44,     0.40

 1008.48,  512,      0.0,     6.74,   -16.43,     1.42,     0.40,     0.20

 1015.15,  512,     -2.1,    -5.43,    -5.26,    -1.52,     0.34,      0.4

 1021.76,  512,     0.59,    -1.36,    -9.72,     0.71,      0.8,     0.25

 1028.34,  512,     0.22,     4.58,    -15.3,     0.40,     0.20,     0.45

 1034.89,  512,     0.80,    -5.71,     0.77,     0.18,     0.36,     0.53

 1041.40,  512,     2.11,    13.81,   -23.72,     1.19,     0.66,     0.52

 1048.19,  512,     0.74,    -8.19,     0.12,    -1.26,     0.45,     0.28

 1054.77,  512,     0.35,      6.5,   -10.65,     1.29,     0.52,      0.3

 1061.37,  512,    -2.43,    -4.16,    -6.79,    -1.32,     0.22,     0.21

  1068.5,  512,     0.26,    -5.59,    -4.93,     0.33,     0.24,     0.46

 1074.58,  512,     0.44,     7.66,   -18.36,     0.26,     0.42,     0.55

 1081.18,  512,     0.61,    -7.78,     0.44,     0.65,     0.42,     0.49

 1087.69,  512,     2.15,    13.18,   -16.92,     1.44,     0.58,     0.36

 1094.46,  512,    -1.77,    -7.62,    -1.30,    -1.46,     0.36,      0.0

  1101.7,  512,     0.18,    -2.34,     -9.8,     0.80,     0.23,     0.26

 1107.57,  512,    -1.99,     0.42,   -10.91,     0.73,      0.9,     0.46

  1114.9,  512,     0.84,    -6.94,    -2.27,     0.15,     0.34,     0.57

 1120.69,  512,     1.49,    12.43,   -21.93,     1.13,     0.60,     0.80

 1127.46,  512,     0.29,     -8.1,     0.75,    -1.25,     0.40,     0.52

 1133.92,  512,     0.16,     1.81,   -11.95,     1.52,     0.50,     0.23

 1140.59,  512,    -2.47,    -4.53,    -6.69,    -1.19,     0.12,     0.34

 1147.28,  512,     0.49,    -5.77,    -5.30,     0.12,     0.30,     0.59

 1153.78,  512,     1.70,     7.56,   -23.60,     0.66,     0.56,     0.66

 1160.39,  512,     0.55,    -7.85,     0.65,     0.65,     0.44,     0.49

 1166.89,  512,     0.75,     6.36,   -15.36,     1.44,     0.46,     0.53

 1173.59,  512,     -2.6,     -7.5,    -7.73,    -1.44,     0.29,      0.9

 1180.20,  512,     0.18,    -3.41,    -7.87,     0.59,     0.15,     0.45

 1186.78,  512,     0.67,     2.41,   -21.13,     0.31,     0.33,     0.64

 1193.33,  512,     0.84,    -7.65,    -1.17,     0.58,     0.40,     0.62

 1199.90,  512,     1.39,    10.49,   -19.79,     1.40,     0.61,     0.50

 1206.69,  512,    -2.62,    -7.91,    -3.86,    -1.43,     0.39,      0.8

 1213.28,  512,     0.28,     0.79,    -9.65,     0.86,      0.6,     0.30

 1219.70,  512,     0.34,     -1.6,   -17.59,     0.53,     0.13,     0.28

 1226.32,  512,      1.6,    -7.19,    -2.86,     0.35,     0.36,     0.65

 1232.94,  512,     1.54,     12.8,   -22.39,     1.29,     0.59,     0.79

 1239.68,  512,    -2.64,    -8.99,    -2.25,    -1.39,     0.38,     0.10

 1246.31,  512,     0.63,     0.70,   -10.58,     0.89,      0.1,      0.3

 1252.70,  512,     0.77,     5.41,   -16.41,     0.61,     0.10,     0.50

 1259.33,  512,     1.10,    -7.18,    -2.98,     0.42,     0.36,     0.64

 1265.98,  512,     1.53,    11.77,   -22.15,     1.36,     0.55,     0.48

 1272.69,  512,    -2.54,    -6.37,    -2.55,    -1.41,     0.36,      0.7

 1279.31,  512,     0.43,     0.22,    -9.89,     0.86,      0.4,     0.33

 1285.71,  512,     0.64,     5.96,    -17.4,     0.43,     0.17,     0.28

 1292.34,  512,     0.85,    -7.44,    -2.87,     0.47,     0.36,     0.60

 1298.93,  512,     1.61,    11.69,   -21.75,     1.34,     0.54,     0.39

 1305.69,  512,    -2.69,    -5.80,    -2.93,    -1.39,     0.34,     0.24

 1312.32,  512,     0.93,     0.10,    -9.88,     0.99,      0.6,     0.43

 1318.66,  512,     0.58,     7.11,   -18.60,     0.50,     0.24,     0.57

 1325.35,  512,     0.93,    -7.89,    -1.75,     0.61,     0.39,     0.57

 1331.94,  512,     1.42,    10.49,   -19.89,     1.41,     0.50,     0.32

 1338.70,  512,    -2.71,    -4.63,    -4.84,    -1.36,     0.30,     0.12

 1345.32,  512,     0.89,    -1.73,    -8.71,     0.52,     0.13,     0.52

 1351.82,  512,      0.8,     8.79,   -20.28,     0.14,     0.35,     0.62

 1358.42,  512,     0.88,    -8.25,     0.97,     0.85,     0.37,     0.51

 1364.86,  512,     1.51,     8.83,   -17.76,     1.42,     0.42,     0.21

 1371.61,  512,    -2.59,    -2.88,    -7.25,    -1.26,     0.19,     0.24

 1378.31,  512,     0.94,    -3.88,    -3.41,     0.26,     0.26,     0.58

 1384.82,  512,     0.68,    11.34,   -22.64,     0.66,     0.47,     0.65

 1391.43,  512,     -1.8,    -7.99,     0.87,    -1.11,     0.38,     0.35

  1398.1,  512,     1.34,     6.56,    -15.6,     1.36,     0.27,      0.1

 1404.65,  512,    -2.61,     0.49,   -10.30,     -1.0,      0.7,     0.39

 1411.24,  512,      1.7,    -5.50,    -5.81,      0.3,     0.24,     0.64

 1417.80,  512,     0.93,    12.70,   -23.49,     0.78,     0.47,     0.55

 1424.43,  512,    -1.74,    -8.64,     0.14,    -1.27,     0.35,     0.18

  1431.5,  512,     1.57,     3.70,   -12.64,     1.12,     0.11,     0.26

 1437.71,  512,    -1.92,      3.5,   -14.52,     0.56,      0.8,     0.52

 1444.26,  512,     1.97,    -7.41,     0.26,     0.47,     0.30,     0.61

 1450.77,  512,     1.16,    11.63,   -21.56,     1.32,     0.46,     0.42

 1457.52,  512,    -2.78,    -5.28,    -3.51,    -1.34,     0.28,     0.10

 1464.13,  512,     1.45,     0.85,     -9.6,     0.60,      0.9,     0.50

 1470.56,  512,     0.25,     8.99,   -20.47,      0.6,     0.31,     0.65

 1477.17,  512,     0.89,    -8.58,     0.87,     0.87,     0.35,     0.50

 1483.69,  512,     1.34,     7.87,   -16.77,     1.41,     0.34,     0.14

 1490.44,  512,    -2.91,    -1.25,    -8.90,    -1.12,     0.13,     0.36

 1497.13,  512,     1.40,    -5.15,    -2.23,      0.3,     0.25,     0.65

 1503.65,  512,      1.2,    12.52,   -23.39,     0.99,     0.48,     0.58

 1510.26,  512,    -2.26,    -8.40,     0.70,    -1.28,     0.33,     0.16

 1516.84,  512,     1.62,     2.18,   -11.55,      1.3,      0.6,     0.26

 1523.44,  512,    -1.51,     5.42,   -16.81,     0.38,     0.12,     0.58

  1530.5,  512,     1.50,    -7.83,     -3.7,     0.58,     0.30,     0.61

 1536.64,  512,     1.29,     10.8,   -19.59,     1.38,     0.42,     0.30

 1543.33,  512,    -3.12,    -3.66,    -6.15,    -1.26,     0.20,     0.24

 1549.94,  512,     1.53,    -3.53,    -7.19,     0.26,     0.20,     0.61

 1556.48,  512,     0.46,    11.87,   -22.93,     0.69,     0.43,     0.66

  1563.9,  512,     0.83,    -8.72,      0.6,     0.90,     0.36,     0.31

 1569.56,  512,     1.20,     3.68,   -13.16,     1.21,     0.16,      0.2

 1576.27,  512,    -1.83,     3.49,   -14.32,     0.65,      0.3,     0.52

 1582.85,  512,     1.57,    -7.32,     -3.6,     0.36,     0.32,     0.65

 1589.40,  512,      1.2,    11.71,   -21.49,     1.37,     0.44,     0.47

  1596.9,  512,    -2.76,    -8.18,     -4.0,    -1.43,     0.29,      0.1

 1602.67,  512,     1.17,    -1.90,    -8.53,     0.65,      0.7,     0.47

 1609.27,  512,     0.12,    10.13,   -21.38,      0.6,     0.30,     0.65

 1615.88,  512,     0.94,    -8.58,     0.21,     0.67,     0.35,     0.48

 1622.39,  512,     1.28,     6.73,   -15.80,     1.41,     0.32,     0.12

 1629.14,  512,    -2.72,    -4.90,   -10.69,     -1.7,      0.9,     0.38

 1635.75,  512,     1.43,    -6.23,    -4.57,      0.6,     0.27,     0.66

 1642.26,  512,     1.15,    12.80,   -23.31,      1.8,     0.50,     0.59

 1648.94,  512,     0.62,    -8.51,     -2.8,    -1.35,     0.32,     0.16

 1655.54,  512,     1.18,      0.0,    -10.3,     0.94,      0.1,     0.31

 1661.93,  512,    -1.94,      0.8,   -19.15,     0.37,     0.18,     0.61

 1668.53,  512,      1.7,    -8.30,    -1.11,     0.35,     0.36,     0.62

 1675.20,  512,     1.40,     8.71,   -17.95,     1.44,     0.40,     0.31

 1681.95,  512,     -3.9,    -6.64,     -8.3,    -1.29,     0.18,     0.25

 1688.56,  512,     1.60,    -4.88,    -5.96,     0.23,     0.21,     0.62

  1695.9,  512,     0.74,     13.6,   -23.67,     0.73,     0.44,     0.65

 1701.66,  512,     0.18,    -8.59,     0.78,     0.93,     0.35,     0.32

 1708.18,  512,     1.31,     1.52,    -11.4,     1.18,     0.16,     0.13

 1714.88,  512,    -3.73,    -1.13,   -17.86,     0.51,      0.9,     0.29

 1721.48,  512,     1.39,    -8.13,    -1.45,     0.52,     0.33,     0.63

  1728.8,  512,     1.39,     9.54,   -18.99,     1.42,     0.45,     0.36

 1734.77,  512,    -2.53,    -6.81,    -1.37,    -1.33,     0.23,     0.17

 1741.38,  512,     1.61,     -5.2,    -6.12,     0.30,     0.19,     0.58

 1747.90,  512,     0.87,      8.9,   -24.21,     0.67,     0.45,     0.68

 1754.48,  512,     0.10,    -8.53,      1.3,     0.90,     0.36,     0.35

  1761.6,  512,     0.88,     1.28,    -11.3,     1.19,     0.15,      0.8

 1767.68,  512,    -2.80,    -1.58,    -8.84,     0.70,      0.5,     0.54

 1774.29,  512,     1.40,    -7.91,    -1.66,     0.14,     0.33,     0.64

 1780.83,  512,      1.8,    13.60,   -19.37,     1.36,     0.50,     0.51

 1787.57,  512,     -2.4,    -7.56,     0.63,    -1.42,     0.31,      0.4

  1794.9,  512,      1.1,    -3.88,    -6.99,     0.66,     0.11,     0.45

 1800.64,  512,    -1.24,     5.83,   -17.66,      0.1,     0.34,     0.66

 1807.30,  512,     0.46,    -8.73,     0.79,     0.95,     0.36,     0.51

 1813.82,  512,     0.97,    10.35,   -13.17,     1.39,     0.32,     0.14

 1820.52,  512,    -3.12,    -3.74,     -6.8,     -1.8,     0.11,     0.37

 1827.13,  512,     1.45,    -7.20,    -3.28,      0.7,     0.29,     0.65

 1833.71,  512,     0.15,    12.26,   -21.84,     1.15,     0.54,     0.58

 1840.39,  512,    -1.47,    -8.10,     0.52,    -1.34,     0.35,     0.13

 1846.93,  512,     1.24,    -1.75,    -8.63,     0.89,      0.0,     0.33

 1853.49,  512,    -1.90,     2.85,   -13.46,     0.27,     0.20,     0.61

 1860.13,  512,     0.94,    -8.60,     0.30,     0.68,     0.37,     0.60

 1866.63,  512,      1.5,    11.75,   -15.40,     1.41,     0.42,     0.30

 1873.39,  512,     -3.0,    -5.38,    -3.51,    -1.27,     0.21,     0.26

  1880.1,  512,     1.30,    -6.13,    -4.70,     0.20,     0.23,     0.60

 1886.52,  512,     0.17,     10.1,   -21.29,     0.77,     0.50,     0.66

 1893.10,  512,     0.79,    -8.48,     0.78,     0.92,     0.38,     0.32

 1899.62,  512,      1.6,     6.42,   -10.15,     1.20,     0.16,      0.9

 1906.32,  512,    -2.81,      0.8,   -10.53,     0.74,      0.6,     0.52

 1912.83,  512,     1.12,    -8.24,    -1.14,     0.11,     0.30,     0.66

 1919.52,  512,     1.41,    12.98,   -23.95,     1.36,     0.49,     0.42

 1926.20,  512,    -2.80,    -6.44,    -2.19,    -1.35,     0.55,     0.12

 1932.82,  512,     1.44,    -5.35,    -5.52,     0.67,     0.17,     0.28

 1939.38,  512,      0.9,     9.20,   -20.39,     0.58,     0.47,     0.69

 1945.91,  512,     0.27,    -8.60,     0.78,    -1.11,     0.38,     0.42

 1952.51,  512,     0.74,      7.8,   -16.73,     1.30,     0.18,      0.3

 1959.11,  512,    -2.63,    -1.40,     -9.8,     -1.1,      0.1,     0.44

 1965.72,  512,     1.16,    -7.76,    -1.62,     0.16,     0.30,     0.66

 1972.32,  512,     1.23,    13.73,   -24.30,     1.30,     0.54,     0.58

  1979.3,  512,     -2.5,    -7.77,     0.52,    -1.44,     0.37,      0.5

 1985.54,  512,     1.15,     1.93,    -7.11,     0.84,      0.1,     0.38

 1992.13,  512,    -1.20,     5.75,   -16.69,      0.1,     0.25,     0.64

 1998.72,  512,     0.66,    -8.86,     0.66,     0.79,     0.37,     0.56

 2005.24,  512,     1.25,    10.74,   -20.73,     1.46,     0.45,     0.27

  2012.2,  512,    -3.21,    -4.35,    -5.44,    -1.28,     0.22,     0.26

 2018.62,  512,     1.38,    -7.14,    -3.39,     0.13,     0.26,     0.60

 2025.17,  512,     0.83,    12.14,   -23.16,     0.95,     0.26,     0.66

 2031.76,  512,    -1.32,    -8.30,     0.55,    -1.28,     0.36,     0.30

 2038.35,  512,     0.94,     4.19,    -8.75,     1.12,     0.10,     0.17

  2045.1,  512,    -1.89,     2.10,   -12.96,     0.76,     0.13,     0.57

 2051.61,  512,     0.94,    -8.54,     0.15,     0.51,     0.33,     0.63

  2058.6,  512,     1.34,    12.79,    -23.8,     1.45,     0.50,     0.44

 2064.82,  512,    -2.99,    -5.81,    -3.12,    -1.42,     0.28,     0.13

 2071.44,  512,     1.25,    -1.66,    -4.48,     0.44,     0.15,     0.54

  2078.2,  512,      0.4,    10.58,   -21.91,     0.62,     0.44,     0.68

 2084.54,  512,     0.68,    -8.75,      1.7,     -1.7,     0.37,     0.43

 2091.15,  512,      1.8,     6.78,    -16.0,     1.34,     0.27,      0.2

 2097.76,  512,    -2.64,     0.15,   -10.36,     0.94,      0.4,     0.45

 2104.32,  512,     1.21,    -6.56,     0.87,     0.25,     0.31,     0.66

 2110.86,  512,     1.53,    13.91,   -24.64,     1.31,     0.55,     0.55

 2117.65,  512,    -2.74,    -6.92,    -1.71,    -1.16,     0.33,      0.3

 2124.23,  512,     1.17,     0.76,    -5.29,     0.65,      0.9,     0.44

 2130.68,  512,     0.33,     9.28,   -20.85,     0.18,     0.35,     0.68

 2137.30,  512,     0.12,    -8.51,     1.16,     0.93,     0.40,     0.50

 2143.89,  512,     0.99,     7.89,   -17.11,     1.46,     0.34,     0.17

 2150.56,  512,    -2.90,    -1.99,    -8.15,    -1.24,     0.16,     0.35

 2157.25,  512,     1.12,    -5.67,    -1.82,      0.6,     0.27,     0.63

 2163.79,  512,     1.35,    13.99,    -25.9,     1.10,     0.52,     0.60

 2170.46,  512,    -2.18,    -7.60,     0.21,    -1.35,     0.37,     0.16

  2177.7,  512,      1.6,     1.42,   -10.53,     0.98,      0.2,     0.29

 2183.57,  512,    -1.14,     5.81,    -17.1,     0.58,     0.18,     0.59

 2190.15,  512,     1.30,    -8.19,     0.62,     0.63,     0.37,     0.63

 2196.70,  512,     1.29,    10.97,   -20.80,     1.50,     0.48,     0.35

 2203.45,  512,    -2.86,    -4.23,    -5.10,    -1.40,     0.26,     0.18

  2210.7,  512,     0.94,    -3.83,    -5.83,     0.30,     0.22,     0.57

 2216.57,  512,     0.96,    12.85,   -24.39,     0.66,     0.50,     0.69

 2223.18,  512,      0.2,    -8.83,     0.79,    -1.15,     0.39,     0.42

 2229.77,  512,     0.94,     4.99,   -13.92,     1.33,     0.50,     0.26

 2236.46,  512,    -2.25,     0.63,   -11.36,     -1.1,      0.5,     0.44

