----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
 1193.41,  512,   -20.32,    16.79,   -15.88,     1.82,     0.89,     0.44

 1200.11,  512,    11.44,    -6.84,    -1.91,     0.28,     1.72,     0.23

 1206.71,  512,      4.9,     2.60,   -26.17,     0.38,    -2.40,      0.8

 1213.29,  512,    -9.55,     7.96,    -4.43,      0.2,     0.35,     0.34

 1219.79,  512,      2.1,    -5.73,   -10.73,     0.34,     2.17,     0.41

 1226.47,  512,     3.50,      1.4,   -16.24,     0.47,    -1.51,     0.29

  1233.7,  512,     2.49,    -2.41,     2.26,    -1.13,    -1.85,      0.6

 1239.71,  512,    -7.37,    -2.20,   -14.35,     1.27,     2.27,     0.31

 1246.46,  512,     3.68,     0.75,     0.47,     0.63,     0.23,     0.41

 1252.78,  512,      6.0,    -3.25,    -9.29,     -1.3,    -2.21,     0.43

 1259.50,  512,   -16.92,     6.63,   -15.73,     1.99,     2.18,     0.13

 1266.19,  512,     8.97,    -4.45,     2.55,     0.81,      1.8,      0.0

 1272.69,  512,     3.28,      0.1,   -18.74,     0.43,    -2.36,     0.44

 1279.22,  512,   -21.54,    15.49,    -19.8,     1.79,     1.45,     0.44

 1285.98,  512,    11.68,    -5.94,     0.14,     0.36,     1.48,     0.18

 1292.49,  512,     3.76,     2.40,    -27.1,     0.29,    -2.50,     0.11

  1299.9,  512,   -12.41,    10.48,    -7.31,     0.36,     0.10,     0.36

 1305.70,  512,     3.61,    -6.41,   -11.32,     0.21,      2.5,     0.45

 1312.30,  512,     3.67,     1.57,   -19.27,     0.44,    -1.74,     0.53

 1318.89,  512,     0.36,    -3.89,      1.3,     0.95,    -1.41,     0.24

 1325.42,  512,    -5.17,    -3.67,   -13.41,     0.88,     2.34,     0.30

 1332.11,  512,     3.60,     0.22,    -2.98,     0.65,     0.42,     0.39

 1338.55,  512,     6.30,    -4.31,    -6.49,     -1.2,    -2.10,     0.39

 1345.29,  512,   -15.18,     2.78,   -16.86,     1.59,     2.29,      0.3

 1351.99,  512,     7.96,    -3.30,     2.69,     0.68,     0.60,     0.26

 1358.49,  512,     3.53,    -1.78,   -16.30,     0.55,    -2.32,     0.45

 1365.11,  512,    -21.7,    14.23,    -19.0,     1.88,     1.67,     0.36

 1371.78,  512,    11.74,    -5.58,     0.46,     0.48,     1.27,     0.10

 1378.30,  512,     2.69,     1.63,   -25.12,     0.21,    -2.43,     0.17

 1384.91,  512,   -15.11,    12.72,    -9.55,     0.47,     0.27,     0.41

 1391.45,  512,     5.95,    -6.41,    -9.82,     0.13,     1.99,     0.46

  1398.9,  512,     3.81,      1.4,   -22.62,     0.43,    -1.89,     0.18

 1404.72,  512,    -2.80,    -2.92,     0.26,     0.87,    -1.36,      0.8

 1411.22,  512,     -3.4,     -5.2,   -12.90,     0.78,     2.24,     0.40

 1417.90,  512,     2.97,     1.18,    -6.74,     0.64,     0.59,     0.47

 1424.42,  512,     6.45,    -5.48,    -4.64,    -1.14,    -1.95,     0.35

 1431.13,  512,   -12.74,      1.5,   -16.87,     1.57,     2.31,      0.8

 1437.80,  512,     6.36,    -2.18,     2.51,     0.68,     0.41,     0.33

 1444.25,  512,     4.21,    -2.34,   -13.26,     0.72,    -2.25,     0.50

 1450.93,  512,   -19.44,    10.67,   -17.84,     1.99,     1.87,     0.33

 1457.68,  512,    10.79,    -6.17,     2.31,     0.65,     1.34,     0.24

 1464.21,  512,     1.77,     1.34,    -22.5,     0.19,    -2.33,     0.30

 1470.79,  512,   -17.57,    14.46,   -12.68,     0.83,     0.75,     0.45

 1477.33,  512,     8.26,    -6.97,    -7.98,      0.0,     1.79,     0.39

 1483.92,  512,     2.99,     1.12,   -24.35,     0.46,     -2.7,      0.6

 1490.52,  512,     0.88,      0.6,     -3.5,     0.37,     0.83,     0.19

 1496.89,  512,     0.85,    -5.68,   -12.42,     0.58,     2.21,     0.38

 1503.63,  512,     3.30,     1.21,    -14.1,     0.45,     -1.7,     0.45

 1510.31,  512,     6.36,    -5.22,    -1.54,    -1.19,    -1.67,     0.19

 1516.96,  512,    -8.46,    -1.83,   -15.42,     1.22,     2.36,     0.24

 1523.65,  512,     4.62,     0.99,     0.28,     0.57,      0.6,     0.40

 1529.95,  512,     5.80,     -3.8,    -9.49,     0.93,    -2.18,     0.51

 1536.65,  512,   -16.31,     5.19,   -14.41,      2.4,     1.96,     0.31

 1543.41,  512,    11.73,    -6.35,     2.43,     0.91,     0.83,     0.14

 1549.92,  512,      2.7,    -1.18,   -18.56,     0.17,    -2.26,     0.39

 1556.53,  512,   -20.70,    12.45,   -18.58,     1.45,     0.91,     0.43

 1563.17,  512,    10.33,    -6.34,    -3.96,     0.14,     1.55,     0.29

 1569.80,  512,     2.46,     1.14,   -25.40,     0.89,    -2.30,     0.12

 1576.42,  512,    -3.22,      4.8,    -8.26,     0.34,     0.32,     0.38

 1582.87,  512,     3.79,    -7.65,   -12.17,     0.22,     2.10,     0.45

 1589.54,  512,     2.88,     2.79,   -20.21,     0.24,    -1.46,     0.34

 1596.15,  512,     5.20,     -4.4,     1.69,    -1.13,    -1.44,      0.1

 1602.82,  512,    -3.85,    -3.95,   -14.36,     0.98,     2.27,     0.32

 1609.42,  512,     2.99,    -1.33,    -5.48,     0.61,      0.8,     0.40

 1615.86,  512,      7.0,    -3.57,    -5.55,    -1.11,    -2.11,     0.39

 1622.56,  512,   -12.22,     0.46,   -13.41,     1.71,     2.12,     0.10

 1629.23,  512,    10.11,    -4.41,     1.80,     0.85,     0.48,     0.34

 1635.73,  512,     3.64,    -3.20,   -12.78,     0.49,    -2.10,     0.46

 1642.37,  512,   -19.91,    15.91,   -20.98,     1.92,     1.70,     0.37

  1649.6,  512,    11.73,    -5.80,     0.36,     0.43,     1.24,      0.3

 1655.53,  512,     2.88,      1.4,   -21.50,     0.57,    -2.38,     0.24

 1662.15,  512,   -12.81,    11.92,    -8.57,      1.9,     0.28,     0.28

 1668.76,  512,     9.10,    -7.84,    -7.80,     0.27,     1.83,     0.35

 1675.43,  512,     3.58,     3.84,   -26.16,      0.6,    -2.21,     0.14

 1681.98,  512,     0.68,     0.88,     2.73,     0.65,     -1.6,      0.0

 1688.39,  512,     3.16,     -4.8,   -10.77,     0.69,     2.22,     0.49

 1695.10,  512,     3.27,     0.90,     -5.7,     0.76,     -1.5,     0.33

 1701.65,  512,     5.74,    -3.22,    -1.18,    -1.21,    -1.89,     0.26

 1708.43,  512,    -6.30,    -4.25,   -13.51,     1.27,     2.25,     0.17

  1715.8,  512,      7.7,     -2.1,     1.79,     0.80,     0.12,     0.48

 1721.48,  512,     6.32,    -4.94,    -6.46,     0.87,    -1.96,     0.48

 1728.15,  512,   -19.39,    12.40,   -17.79,      2.4,     2.10,     0.18

 1734.84,  512,    10.83,    -4.76,     2.46,     0.59,     0.88,     0.16

 1741.37,  512,     4.35,     0.39,   -15.10,     0.56,    -2.32,     0.42

 1747.98,  512,   -19.24,    15.76,   -14.96,     1.93,     1.27,     0.51

 1754.68,  512,     12.1,    -6.54,    -2.28,     0.50,     1.45,     0.13

 1761.26,  512,     1.86,     3.94,   -22.42,      0.9,    -2.39,     0.15

 1767.78,  512,    -9.19,     6.97,    -3.22,     0.41,     0.13,     0.42

 1774.29,  512,     8.80,    -6.59,    -7.34,     0.26,      2.1,     0.46

 1780.96,  512,     3.30,    -1.43,   -16.92,     0.70,    -1.67,     0.13

 1787.60,  512,     0.34,     0.46,     0.12,     0.68,    -1.19,     0.12

  1794.7,  512,    -5.36,     -4.1,   -12.37,     0.76,     2.30,     0.33

 1800.71,  512,     4.16,     0.33,    -4.70,     0.67,     0.89,     0.45

 1807.22,  512,     5.77,    -4.79,     0.99,    -1.14,    -1.80,     0.30

 1813.97,  512,   -13.72,     0.74,   -17.59,     1.55,     2.33,     0.12

 1820.66,  512,     7.21,     -2.8,     2.50,     0.59,      0.3,     0.39

 1827.10,  512,     5.96,    -2.50,    -6.87,     0.86,    -2.12,     0.50

 1833.78,  512,   -18.74,    10.40,   -16.86,     1.94,      2.8,     0.28

 1840.47,  512,    11.63,    -5.20,     1.70,     0.78,     0.72,     0.14

 1846.99,  512,     1.21,     0.16,   -15.40,     0.29,    -2.44,     0.39

 1853.52,  512,   -18.63,    14.99,   -15.30,     1.47,     1.19,     0.44

 1860.31,  512,    12.20,    -5.68,    -1.23,     0.19,     1.32,     0.22

 1866.88,  512,     2.20,     0.30,   -25.30,     0.55,    -2.31,     0.17

 1873.40,  512,   -10.93,     9.95,    -5.61,     0.56,     0.10,     0.40

 1879.99,  512,     4.52,    -6.75,    -9.41,      0.3,     1.87,     0.38

 1886.58,  512,     1.64,     3.73,   -17.93,      0.9,    -1.81,     0.25

 1893.18,  512,     0.10,     0.19,     2.30,    -1.11,     0.96,     0.13

 1899.70,  512,    -3.46,    -3.72,   -14.18,     0.77,      2.4,     0.35

 1906.37,  512,     2.67,     0.13,    -6.99,     0.55,     0.83,     0.34

 1912.85,  512,     6.34,    -4.20,    -4.63,    -1.12,    -1.59,     0.26

 1919.68,  512,   -11.34,     0.12,   -15.82,     1.32,     2.20,      0.6

 1926.27,  512,     6.43,    -1.28,     1.11,     0.65,     0.17,     0.34

 1932.78,  512,     3.96,    -2.95,   -12.41,     0.80,    -1.82,     0.39

 1939.39,  512,   -18.39,     8.10,   -20.24,     1.77,      2.4,     0.19

  1946.9,  512,    10.13,    -3.37,     3.13,     0.49,     0.82,     0.13

 1952.54,  512,     1.31,     0.39,    -19.2,     0.58,     -2.4,     0.38

 1959.10,  512,   -19.81,    15.55,   -16.47,     1.72,     1.35,     0.45

 1965.90,  512,    11.60,     -7.7,     0.68,     0.41,     1.23,     0.13

 1972.42,  512,     0.70,     1.83,   -23.94,     0.26,    -2.16,     0.15

  1979.0,  512,   -13.82,     4.54,    -7.78,     0.32,     0.22,     0.41

 1985.59,  512,     6.96,    -6.74,   -10.47,      0.8,     1.78,     0.37

 1992.22,  512,      2.5,     0.64,   -22.26,     0.48,     -2.1,     0.10

 1998.73,  512,     1.83,     0.70,     0.36,     0.57,     0.85,     0.16

 2005.16,  512,     0.66,    -5.86,   -13.22,     0.58,     2.12,     0.37

 2011.92,  512,     1.54,     2.52,   -11.81,     0.28,     0.84,     0.40

 2018.52,  512,     5.80,    -5.12,    -1.44,    -1.19,    -1.41,     0.16

 2025.23,  512,    -6.91,    -2.18,   -15.68,     1.10,     2.20,     0.26

 2031.98,  512,      4.4,     -1.3,    -3.10,     0.63,     0.45,     0.40

 2038.40,  512,     6.22,    -3.75,    -7.13,     -1.6,    -1.85,     0.44

  2045.4,  512,   -13.32,     1.35,   -14.76,     1.81,     2.10,     0.14

 2051.72,  512,     12.3,     -5.1,      3.8,     0.89,     0.50,     0.35

 2058.15,  512,     3.92,    -3.45,   -15.76,     0.57,     -2.9,     0.51

 2064.82,  512,   -18.85,    14.15,   -18.84,     1.85,     1.79,     0.35

 2071.59,  512,    12.11,    -5.50,     0.41,     0.53,     0.96,      0.6

 2077.95,  512,     1.63,      0.6,   -19.53,     0.46,    -2.23,     0.37

 2084.54,  512,   -14.39,    13.98,    -10.6,     1.33,     0.65,     0.54

 2091.24,  512,    10.86,    -8.84,    -6.93,     0.37,     1.55,     0.29

 2097.90,  512,     2.70,     2.19,   -24.99,     0.21,    -2.23,      0.4

 2104.44,  512,    -5.59,      5.0,    -1.46,     0.22,     0.44,     0.41

 2110.96,  512,     6.89,    -6.80,    -9.92,     0.20,     1.90,     0.44

 2117.64,  512,     2.93,     0.70,   -25.13,     0.42,    -1.83,     0.20

 2124.24,  512,     1.76,    -1.87,     1.79,     0.92,    -1.35,      0.9

 2130.84,  512,      0.5,    -5.63,   -13.20,     0.91,     2.27,     0.37

 2137.44,  512,     3.54,     0.21,     -1.4,     0.67,     0.74,     0.40

 2143.87,  512,     6.17,    -3.73,    -2.39,     -1.7,    -1.75,     0.29

 2150.65,  512,    -6.99,     0.62,   -14.39,     1.21,     2.24,      0.8

 2157.25,  512,     6.58,    -1.52,     3.43,     0.56,      0.6,     0.43

 2163.77,  512,      6.2,    -4.61,    -6.53,     0.89,     -2.0,     0.48

 2170.36,  512,   -18.63,     11.1,   -17.55,      2.1,      2.6,     0.26

 2177.11,  512,    11.10,    -4.93,     2.35,     0.80,     0.63,     0.20

 2183.63,  512,     2.29,     0.43,   -14.85,     0.48,    -2.22,     0.46

 2190.18,  512,   -19.44,    15.55,   -16.24,     1.82,     1.41,     0.44

 2196.96,  512,    12.78,    -6.54,    -1.25,     0.50,     1.23,     0.12

 2203.54,  512,     2.62,     1.58,   -21.59,      0.7,    -2.39,     0.25

  2210.6,  512,    -14.3,    11.63,    -8.64,     0.93,     0.48,     0.45

 2216.62,  512,    10.91,    -6.40,    -6.80,     0.14,     1.76,     0.40

 2223.27,  512,     2.39,     2.81,   -21.60,      0.8,     -2.9,      0.7

 2229.87,  512,    -3.68,     3.48,      0.4,     0.44,     0.59,     0.23

 2236.34,  512,     0.58,    -4.68,   -13.16,     0.54,     2.15,     0.41

