----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ

   526.3,    0,      0.3,      0.2,    -9.78,      0.0,      0.0,      0.0

  532.61,    0,      0.1,      0.3,    -9.78,      0.0,      0.0,      0.0

  539.26,    0,      0.0,      0.3,    -9.81,      0.0,      0.0,      0.0

  545.85,    0,      0.2,      0.1,    -9.78,      0.0,      0.0,      0.0

  552.42,    0,      0.0,      0.2,    -9.83,      0.0,      0.0,      0.0

   559.5,    0,      0.1,      0.1,    -9.78,      0.0,      0.0,      0.0

  565.66,    0,      0.3,      0.0,    -9.81,      0.0,      0.0,      0.0

  572.24,    0,      0.2,      0.2,    -9.81,      0.0,      0.0,      0.0

  578.87,    0,      0.4,      0.0,    -9.83,      0.0,      0.0,      0.0

  585.45,    0,      0.1,      0.0,    -9.81,      0.0,      0.0,      0.0

   592.7,    0,      0.1,      0.0,    -9.83,      0.0,      0.0,      0.0

  598.67,    0,      0.0,      0.0,    -9.84,      0.0,      0.0,      0.0

  605.22,    0,      0.0,      0.1,    -9.83,      0.0,      0.0,      0.0

  611.83,    0,      0.1,      0.0,    -9.80,      0.0,      0.0,      0.0

  618.46,    0,      0.0,      0.1,    -9.86,      0.0,      0.0,      0.0

   625.3,    0,      0.4,      0.0,    -9.82,      0.0,      0.0,      0.0

  631.68,    0,      0.0,      0.2,    -9.83,      0.0,      0.0,      0.0

  638.27,    0,      0.1,      0.2,    -9.81,      0.0,      0.0,      0.0

  644.86,    0,      0.1,      0.0,    -9.76,      0.0,      0.0,     0.27

  651.52,    0,      0.1,      0.4,    -9.77,      0.0,      0.0,      0.0

   658.8,    0,      0.4,      0.3,    -9.78,      0.0,     0.28,      0.0

  664.69,    0,      0.0,      0.0,    -9.83,      0.0,      0.0,      0.0

  671.25,    0,      0.0,      0.1,    -9.82,      0.0,      0.0,      0.0

  677.89,    0,      0.1,      0.1,    -9.82,      0.0,      0.0,      0.0

  684.52,    0,      0.0,      0.3,    -9.80,      0.0,      0.0,      0.0

   691.8,    0,      0.0,      0.2,    -9.82,      0.0,      0.0,      0.0

  697.64,    0,      0.1,      0.0,    -9.83,      0.0,      0.0,      0.0

  704.28,    0,      0.4,      0.0,    -9.85,      0.0,      0.0,      0.0

  710.88,    0,      0.3,      0.1,    -9.83,      0.0,      0.0,      0.0

  717.44,    0,      0.1,      0.2,    -9.83,      0.0,      0.0,      0.0

   724.9,    0,      0.1,      0.2,    -9.80,      0.0,      0.0,      0.0

  730.72,    0,      0.2,      0.0,    -9.80,      0.0,      0.0,      0.0

  737.27,    0,      0.0,      0.1,    -9.76,      0.0,      0.0,      0.0

  743.89,    0,      0.1,      0.0,    -9.74,      0.0,      0.0,      0.0

  750.48,    0,      0.2,      0.1,    -9.83,      0.0,      0.0,      0.0

  757.10,    0,      0.5,      0.0,    -9.81,      0.0,      0.0,      0.0

  763.66,    0,      0.3,      0.1,    -9.79,      0.0,      0.0,      0.0

  770.29,    0,      0.3,      0.0,    -9.81,      0.0,      0.0,      0.0

  776.89,    0,      0.3,      0.0,    -9.80,      0.0,      0.0,      0.0

  783.50,    0,      0.2,      0.1,    -9.79,      0.0,      0.0,      0.0

  790.11,    0,      0.1,      0.2,    -9.79,      0.0,      0.0,      0.0

  796.65,    0,      0.0,      0.1,    -9.80,      0.0,      0.0,      0.0

  803.21,    0,      0.0,      0.4,    -9.82,      0.0,      0.0,      0.0

  809.89,    0,      0.2,      0.0,    -9.78,      0.0,      0.0,      0.0

  816.50,    0,      0.0,      0.0,    -9.79,      0.0,      0.0,      0.0

  823.10,    0,      0.1,      0.0,    -9.77,      0.0,      0.0,      0.0

  829.70,    0,      0.2,      0.2,    -9.85,      0.0,      0.0,      0.0

  836.30,    0,      0.3,      0.3,    -9.79,      0.0,      0.0,      0.0

