----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
  500.41,  512,     2.42,    -3.21,   -12.44,      1.1,     0.57,     0.82

  506.94,  512,    -2.54,     7.89,    -9.83,     0.25,     0.71,    -2.34

  513.53,  512,    -1.29,    -9.79,    -8.81,     -1.4,     0.18,    -1.52

  520.16,  512,     3.85,    10.74,    -8.67,     1.49,     0.12,    -1.89

  526.81,  512,     -6.7,    -4.32,   -11.69,    -1.32,     0.74,     -2.6

  533.44,  512,     3.88,     0.10,    -3.74,     0.92,     0.68,    -1.18

  539.94,  512,     -2.7,     3.63,   -17.15,     0.28,     0.91,     -2.9

  546.53,  512,    -4.88,     -4.7,    -2.96,      0.8,     0.21,    -1.35

   553.8,  512,     6.78,     4.19,   -10.70,     0.26,     0.12,    -1.87

  559.74,  512,     -9.2,     0.76,   -11.80,     0.17,     0.49,    -1.50

  566.27,  512,     3.53,      0.9,     -2.6,     0.36,     0.10,    -1.94

  572.79,  512,     0.25,     0.57,   -17.58,     0.34,      0.2,    -1.39

  579.36,  512,     -5.9,     7.38,    -5.61,     0.33,     0.32,    -1.95

   586.4,  512,     4.37,    -7.37,    -9.35,    -1.28,     0.51,    -1.73

  592.78,  512,     0.17,     7.91,   -10.91,     1.38,     0.50,    -1.17

  599.42,  512,    -2.82,     1.28,    -9.67,    -1.29,     0.62,    -2.28

   606.5,  512,     2.29,    -2.28,    -7.85,      0.8,     0.91,     0.95

  612.48,  512,     1.52,     9.52,   -12.85,     0.36,     0.39,     -2.3

  619.13,  512,    -5.83,    -8.21,    -8.76,     0.90,     0.17,    -1.42

  625.75,  512,     7.59,     7.56,    -9.26,      1.6,     0.46,    -1.51

  632.39,  512,    -6.87,     0.79,   -15.58,     0.84,     0.71,    -1.82

  638.90,  512,     5.28,     0.92,    -1.95,     0.36,     0.62,    -1.32

  645.46,  512,     2.19,     2.73,   -18.46,      0.5,     0.44,    -1.80

  652.10,  512,    -8.96,      1.7,    -5.86,     0.17,      0.9,    -1.42

  658.67,  512,      8.3,    -1.95,   -10.51,     0.63,     0.12,    -1.80

  665.35,  512,    -3.29,     2.87,    -15.0,     0.82,      0.4,    -1.16

