----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
 1470.33,    0,     0.35,     0.11,    -9.69,      0.4,      0.7,     0.81

 1476.88,    0,     0.34,     0.14,    -9.77,      0.5,      0.5,     0.83

 1483.51,    0,     0.35,      0.7,    -9.74,      0.6,      0.5,     0.84

 1490.10,    0,     0.38,     0.10,    -9.80,      0.5,      0.5,     0.86

 1496.68,    0,     0.36,     0.18,    -9.84,      0.5,      0.6,     0.88

 1503.31,    0,     0.33,     0.21,    -9.85,      0.1,      0.5,     0.89

 1509.94,    0,     0.29,     0.19,    -9.87,      0.0,      0.7,     0.91

 1516.48,    0,     0.26,     0.16,    -9.88,      0.1,      0.6,     0.90

 1523.11,    0,     0.27,     0.19,    -9.86,      0.0,      0.5,     0.91

 1529.68,    0,     0.14,     0.25,    -9.84,      0.2,      0.3,     0.91

 1536.29,    0,      0.0,     0.41,    -9.77,      0.3,      0.0,     0.92

 1542.88,    0,      0.4,     0.45,    -9.68,      0.5,      0.0,     0.91

 1549.48,    0,     0.10,     0.54,    -9.70,      0.6,      0.0,     0.91

 1556.12,    0,     0.24,     0.63,    -9.72,      0.7,      0.0,     0.91

 1562.69,    0,     0.39,     0.64,    -9.68,      0.6,      0.0,     0.89

 1569.27,    0,     0.40,     0.57,    -9.73,      0.7,      0.2,     0.89

 1575.88,    0,     0.21,     0.53,    -9.72,      0.7,      0.4,     0.88

 1582.49,    0,     0.15,     0.44,    -9.74,      0.7,      0.4,     0.88

  1589.9,    0,     0.13,     0.44,    -9.77,      0.8,      0.3,     0.88

 1595.69,    0,      0.9,     0.43,    -9.78,      0.7,      0.2,     0.89

 1602.28,    0,      0.0,     0.41,    -9.93,      0.5,      0.1,     0.89

 1608.87,    0,      0.4,     0.37,    -10.6,      0.4,      0.1,     0.89

 1615.46,    0,      0.1,     0.30,    -10.7,      0.6,      0.2,     0.90

  1622.1,    0,     0.14,     0.36,    -10.1,      0.8,      0.4,     0.94

 1628.60,    0,     0.25,     0.40,    -9.90,      0.8,      0.5,     0.93

 1635.28,    0,     0.42,     0.54,    -9.81,      0.7,      0.4,     0.93

 1641.87,    0,     0.62,     0.66,    -9.74,      0.5,      0.2,     0.92

 1648.45,    0,     0.69,     0.72,    -9.74,      0.2,      0.0,     0.91

  1655.1,    0,     0.78,     0.73,    -9.72,      0.2,      0.2,     0.89

 1661.61,    0,     0.72,     0.71,    -9.74,      0.2,      0.5,     0.88

 1668.28,    0,     0.76,     0.73,    -9.75,      0.1,      0.7,     0.86

 1674.88,    0,     0.72,     0.60,    -9.77,      0.0,      0.9,     0.85

 1681.48,    0,     0.72,     0.57,    -9.77,      0.0,     0.11,     0.85

 1688.14,    0,     0.74,     0.57,    -9.78,      0.0,     0.11,     0.84

 1694.78,    0,     0.80,     0.63,    -9.89,      0.0,     0.11,     0.83

 1701.37,    0,     0.78,     0.58,    -10.0,      0.1,     0.11,     0.83

