----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
 2441.12,    0,    -2.42,     4.75,   -11.76,     -1.5,     0.84,      4.6

 2447.71,    0,    -3.38,     4.38,   -11.88,     -1.1,     0.59,      4.3

 2454.32,    0,    -4.65,     3.51,    -12.3,     0.97,     0.38,      4.2

 2460.83,    0,    -6.23,     2.42,    -12.3,     -1.4,     0.34,     3.95

 2467.46,    0,    -7.63,     1.92,   -12.28,     -1.6,     0.47,     3.87

  2474.6,    0,    -8.54,     1.58,   -12.57,     -1.4,     0.70,     3.78

 2480.65,    0,    -9.10,     0.53,   -12.90,    -1.15,     0.92,     3.70

 2487.24,    0,    -8.89,     0.12,   -13.27,    -1.20,      1.9,     3.66

 2493.92,    0,    -8.70,     0.29,   -13.45,    -1.23,     1.19,     3.59

 2500.59,    0,    -8.46,     0.69,   -13.62,    -1.16,     1.18,     3.51

 2507.15,    0,    -8.20,    -1.31,   -13.55,     -1.7,     1.10,     3.49

 2513.81,    0,    -8.36,    -1.77,   -13.39,     0.92,      1.3,     3.42

 2520.32,    0,    -8.60,    -2.95,    -13.9,     0.81,     0.88,     3.32

 2526.84,    0,     -9.2,    -3.58,   -12.96,     0.69,     0.76,     3.22

 2533.43,    0,    -9.41,    -4.56,   -12.56,     0.58,     0.61,     3.12

  2540.4,    0,    -9.92,    -5.51,   -12.23,     0.48,     0.49,      3.0

 2546.63,    0,   -10.46,    -6.63,   -11.90,     0.39,     0.46,     2.88

 2553.25,    0,   -11.24,    -7.93,   -11.63,     0.34,     0.52,     2.73

 2559.87,    0,   -11.97,     -9.1,   -11.47,     0.31,     0.64,     2.60

 2566.45,    0,   -12.71,    -10.6,   -11.16,     0.28,     0.75,     2.43

  2573.6,    0,   -13.41,   -10.78,   -10.87,     0.18,     0.80,     2.26

 2579.73,    0,   -14.20,   -11.63,   -10.75,      0.1,     0.82,      2.2

 2586.27,    0,   -14.93,   -12.94,   -10.59,     0.18,     0.80,     1.74

 2592.92,    0,   -15.35,   -13.96,   -10.20,     0.32,     0.66,     1.44

 2599.55,    0,   -15.70,   -14.76,    -9.55,     0.45,     0.45,     1.14

  2606.8,    0,   -15.88,   -15.35,    -8.66,     0.61,     0.23,     0.84

 2612.67,    0,   -15.96,   -15.84,    -7.80,     0.70,      0.5,     0.52

 2619.24,    0,   -16.14,   -16.65,    -7.14,     0.80,     0.20,     0.15

 2625.78,    0,   -16.36,   -16.97,    -6.34,     0.73,     0.33,     0.23

 2632.38,    0,   -16.51,   -16.99,    -5.93,     0.62,     0.40,     0.63

 2638.98,    0,   -16.46,   -16.48,    -5.53,     0.51,     0.34,     -1.3
