----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
  876.46,  512,      1.7,    -3.44,    -3.84,     0.74,     0.34,     0.82

   883.5,  512,      2.1,    -5.24,   -11.96,     0.28,     0.55,      1.7

  889.73,  512,     1.27,    12.27,   -10.59,     0.81,     0.47,     0.43

  896.35,  512,    -2.95,   -13.43,    -8.70,     0.91,     0.58,     0.40

  902.96,  512,     3.83,     7.80,    -6.46,     1.14,     0.36,     0.89

  909.61,  512,     2.28,    -4.48,    -16.7,     0.36,     0.25,     0.87

  916.16,  512,    -3.34,    -1.87,    -2.23,     0.14,      0.2,     0.39

  922.76,  512,     9.94,     0.45,   -13.23,     0.18,      0.0,     0.15

  929.25,  512,    -8.48,     4.15,     -9.6,     0.43,     0.16,     0.12

  935.85,  512,     6.19,    -7.31,    -4.64,     0.99,     0.20,     0.37

  942.47,  512,     -2.6,     6.21,   -14.55,      1.2,     0.37,     0.95

  949.15,  512,     0.58,     4.64,    -6.89,      0.6,     0.29,     -1.2

  955.68,  512,     0.89,   -13.26,    -9.49,     0.77,     0.51,     0.31

  962.28,  512,     1.84,    13.91,   -10.28,     1.55,     0.50,     0.52

   969.7,  512,     0.13,    -8.20,   -11.64,    -1.14,     0.11,    -1.23

  975.72,  512,    -2.99,    -2.39,    -5.45,     0.56,     0.13,      1.8

  982.23,  512,     5.82,     4.22,   -14.97,     0.29,     0.33,     0.70

  988.77,  512,     -9.3,    -6.76,    -8.12,     0.44,     0.48,      0.9

  995.35,  512,    10.54,     2.82,    -5.27,     0.25,     0.51,     0.18

 1001.96,  512,     -5.8,     1.24,   -16.85,     0.21,     0.40,     0.13

 1008.58,  512,     -2.1,     0.14,    -2.95,     0.54,     0.49,     0.58

  1015.9,  512,      4.7,    -3.78,   -15.45,      0.5,     0.34,     0.48

 1021.68,  512,    -4.49,    11.90,   -10.28,     0.88,     0.39,     0.50

 1028.39,  512,     2.89,   -12.50,    -7.52,    -1.40,      0.5,     0.86

  1035.5,  512,    -1.62,     6.42,   -10.86,     1.15,     0.13,     0.84

 1041.66,  512,     3.19,     5.67,   -10.69,     0.14,     0.50,    -1.61

 1048.26,  512,    -3.17,    -8.27,    -8.42,     0.59,     0.57,     0.29

 1054.79,  512,     6.63,    11.43,    -9.76,      1.9,     0.59,     0.23

 1061.44,  512,     -4.3,    -9.83,    -14.8,     0.72,     0.58,     0.80

 1067.96,  512,     3.45,     2.29,    -2.79,     0.29,     0.56,     0.52

 1074.57,  512,     4.92,     1.15,    -17.1,     0.30,     0.28,     0.20

 1081.19,  512,    -6.15,     0.94,    -3.60,      0.7,      0.1,     0.36

 1087.69,  512,     8.71,    -7.14,    -9.48,     0.51,      0.6,      0.5

 1094.30,  512,    -3.72,    10.27,   -14.79,     1.24,     0.19,     0.46

  1101.7,  512,      3.2,    -5.39,    -5.85,    -1.15,     0.44,    -1.25

 1107.69,  512,     0.24,    -6.29,   -11.57,     0.44,     0.44,     0.84

 1114.19,  512,     3.19,     9.96,   -10.45,     0.95,     0.78,     0.54

 1120.79,  512,    -2.32,   -13.25,    -9.84,     0.89,     0.37,     0.30

 1127.38,  512,      2.8,     7.61,    -6.72,     1.30,     0.49,     0.80

  1134.6,  512,     0.44,    -3.41,   -15.20,     0.39,      0.0,    -1.34

 1140.67,  512,    -5.12,    -2.77,    -3.20,      0.2,      0.5,     0.32

 1147.11,  512,     7.58,     2.33,   -12.28,     0.28,     0.21,      0.9

 1153.79,  512,    -9.83,     1.78,   -10.13,     0.28,     0.29,     0.30

 1160.39,  512,     5.46,    -5.41,    -3.48,     0.84,     0.23,     0.35

 1166.97,  512,    -2.39,     3.96,   -15.86,     0.85,     0.55,     0.65

 1173.59,  512,    -1.13,     5.15,    -6.46,     0.15,     0.44,     0.97

 1180.19,  512,     1.84,    -9.36,    -9.33,     0.76,     0.58,     0.51

 1186.80,  512,     0.98,    13.60,   -10.58,     1.39,     0.36,     0.42

 1193.49,  512,      0.6,    -7.97,   -11.79,    -1.27,     0.22,    -1.14

 1200.17,  512,    -2.58,     5.50,    -5.38,     0.55,      0.2,      1.3

 1206.70,  512,     5.71,     3.69,   -15.72,     0.10,     0.21,     0.74

 1213.21,  512,    -9.22,     -5.7,    -7.33,     0.31,     0.32,      0.3

 1219.80,  512,    10.55,     0.99,    -9.84,     0.10,     0.38,     0.13

 1226.32,  512,    -5.26,     3.22,   -15.64,     0.70,     0.40,      0.6

 1232.99,  512,     4.61,    -5.44,    -2.91,     0.80,     0.40,     0.72

 1239.60,  512,     2.29,    -3.28,   -14.18,     0.38,     0.49,     0.72

 1246.21,  512,    -1.42,    11.92,    -9.70,     0.68,     0.50,     0.79

 1252.81,  512,     0.20,   -13.73,    -9.35,    -1.25,     0.38,     0.46

 1259.48,  512,     1.21,     9.88,    -8.83,     1.44,     0.30,     0.94

  1266.9,  512,     2.30,    -7.65,   -14.24,     0.63,      0.2,    -1.21

 1272.71,  512,    -3.75,    -2.87,    -4.20,      0.5,     0.12,     0.69

 1279.20,  512,     9.47,     4.93,   -13.54,     0.38,     0.39,     0.19

 1285.80,  512,    -9.79,    -2.64,    -8.56,     0.11,     0.28,     0.25

 1292.41,  512,     7.68,    -3.36,    -4.50,     0.55,     0.51,      0.2

  1299.1,  512,     0.29,     5.31,   -16.68,     0.81,     0.34,     0.52

 1305.60,  512,     0.83,     1.54,     -4.3,     0.34,     0.57,     0.87

 1312.12,  512,     3.62,    -11.9,   -10.13,     0.49,     0.47,     0.46

 1318.79,  512,     0.68,    13.72,   -10.35,     1.33,     0.36,     0.28

 1325.42,  512,      1.5,    -9.84,    -8.93,    -1.69,     0.16,    -1.17

 1332.17,  512,    -1.99,     0.59,     -7.6,     0.78,      0.1,     1.13

 1338.63,  512,     4.68,     4.34,   -12.75,      0.8,     0.33,    -1.12

 1345.30,  512,    -7.12,    -9.65,    -7.11,     0.57,     0.63,      0.6

 1351.81,  512,    10.66,     7.46,    -6.33,     0.81,     0.52,     0.14

 1358.42,  512,    -5.88,    -2.94,   -15.29,      0.1,     0.79,     0.67

  1365.2,  512,     0.79,    -1.50,    -1.57,     0.25,     0.42,     0.15

 1371.54,  512,     4.25,     0.58,   -17.15,     0.46,     0.20,     0.23

 1378.16,  512,    -6.67,     7.72,    -8.34,     0.50,     0.35,     0.48

 1384.80,  512,     5.56,   -11.74,     -7.7,    -1.12,      0.7,     0.41

 1391.44,  512,    -2.15,      9.9,   -12.41,     1.35,      0.6,     0.93

 1398.11,  512,     2.26,     1.40,   -10.29,     0.67,     0.42,    -1.61

 1404.70,  512,    -3.60,    -5.24,    -8.28,     0.32,     0.51,     0.74

 1411.24,  512,     6.49,    11.20,   -11.23,     0.77,     0.62,     0.25

 1417.85,  512,    -5.72,    -7.83,   -12.31,     0.93,     0.64,     0.63

 1424.46,  512,     6.28,     4.58,    -3.86,     0.40,     0.39,     0.48

  1431.5,  512,     2.21,     0.88,   -17.30,     0.27,     0.39,     0.38

 1437.62,  512,    -3.72,     0.48,    -1.14,     0.21,      0.6,     0.42

 1444.14,  512,     8.34,    -6.16,   -11.88,     0.30,     0.20,     0.11

 1450.82,  512,    -5.36,     8.65,   -13.92,     1.13,      0.7,     0.18

 1457.45,  512,     3.60,    -8.82,    -6.43,    -1.41,      0.4,    -1.13

 1464.11,  512,     0.57,    -2.72,   -12.12,     0.57,     0.39,      1.1

 1470.72,  512,     2.25,     6.40,   -10.39,     0.60,     0.74,     0.86

 1477.25,  512,    -2.84,   -13.71,    -9.24,    -1.10,     0.47,     0.22

 1483.94,  512,     3.47,     10.5,    -7.60,     1.26,     0.82,     0.69

 1490.52,  512,    -2.49,     -6.6,   -15.53,     0.68,     0.19,     -1.5

 1497.13,  512,    -2.79,    -1.40,    -2.21,     0.11,      0.9,     0.51

 1503.65,  512,     9.36,     1.73,   -13.85,     0.37,     0.14,     0.17

 1510.25,  512,    -9.38,     1.11,    -7.40,     0.21,     0.14,     0.34

 1516.80,  512,     7.44,    -6.57,    -5.22,     0.69,     0.25,     0.20

 1523.44,  512,    -4.24,     6.25,   -14.73,     1.10,     0.42,     0.63

 1530.14,  512,      0.7,     1.42,    -5.59,     0.39,     0.48,     -1.7

 1536.66,  512,     1.50,   -12.27,    -10.3,     0.39,     0.58,     0.52

 1543.26,  512,     0.59,    13.41,   -10.20,     1.28,     0.48,     0.19

 1549.94,  512,     0.60,   -10.64,   -10.80,    -1.43,     0.32,    -1.10

 1556.62,  512,     -2.7,     7.42,    -6.81,     0.85,      0.7,     1.11

 1563.14,  512,     4.33,     2.37,   -15.28,      0.7,     0.18,     0.98

 1569.66,  512,    -8.89,    -7.73,    -7.12,     0.39,     0.43,     0.17

 1576.26,  512,    10.17,     3.90,   -11.69,     0.33,     0.44,     0.14

 1582.89,  512,    -6.89,     0.10,   -15.57,     0.20,     0.49,     0.27

 1589.40,  512,     4.79,     -4.1,    -1.85,     0.69,     0.40,     0.34

  1596.0,  512,     2.99,    -1.82,   -16.32,     0.39,     0.43,     0.59

 1602.59,  512,    -4.65,     10.8,    -8.51,     0.43,     0.47,     0.52

 1609.25,  512,     4.32,    -13.4,    -8.97,    -1.30,     0.15,     0.40

 1615.95,  512,    -1.55,     8.28,   -11.26,     1.39,      0.1,      1.3

 1622.62,  512,     3.21,     3.58,    -9.86,     0.79,     0.41,    -1.35

 1629.23,  512,    -2.78,    -7.66,    -7.78,     0.11,     0.57,     0.66

 1635.75,  512,     6.70,     12.4,    -10.9,      1.6,     0.70,     0.19

 1642.30,  512,    -5.64,   -10.93,   -13.41,     0.97,     0.50,     0.76

 1648.90,  512,     4.37,     4.20,    -3.92,     0.63,     0.46,     0.60

 1655.48,  512,     5.31,     -1.6,   -17.49,     0.11,     0.10,     0.57

  1662.6,  512,    -6.25,    -1.12,    -2.94,     0.15,      0.9,     0.24

 1668.66,  512,     9.99,    -4.50,    -9.91,     0.25,     0.14,      0.5

 1675.28,  512,    -7.41,     7.21,   -15.61,     0.75,      0.1,     0.23

 1681.87,  512,     2.83,    -5.36,    -4.54,     -1.0,     0.41,     0.98

 1688.50,  512,     1.28,    -6.93,   -13.22,     0.43,     0.57,     0.84

  1695.8,  512,     0.64,    10.65,    -8.97,     0.73,     0.50,     0.54

 1701.68,  512,     0.51,   -13.84,    -8.88,    -1.49,     0.55,     0.60

 1708.35,  512,     0.99,    11.35,    -8.64,     1.31,     0.25,      1.3

 1714.99,  512,     2.37,    -1.88,   -12.48,     0.58,      0.8,    -1.27

 1721.57,  512,    -5.86,    -8.52,    -6.19,     0.29,     0.60,     0.69

  1728.9,  512,     8.50,     7.39,    -13.5,     0.61,     0.42,      0.6

 1734.61,  512,     -8.6,    -6.58,   -11.91,     0.61,     0.67,     0.39

 1741.31,  512,     3.79,     1.58,     -2.4,      0.5,     0.39,     0.37

 1747.83,  512,     0.98,     0.91,   -18.16,     0.36,     0.42,      0.6

 1754.32,  512,    -6.12,     3.61,    -4.92,     0.21,     0.24,     0.44

  1761.2,  512,     7.99,    -7.72,   -11.85,     0.37,     0.16,     0.11

 1767.68,  512,    -4.25,     9.84,    -13.5,     1.27,      0.9,     0.56

 1774.30,  512,     2.56,     -2.4,    -6.62,     -1.9,     0.33,    -1.16

 1780.98,  512,     0.29,    -3.47,   -11.75,      0.5,     0.54,     0.99

 1787.50,  512,      3.8,    12.61,    -9.97,     0.82,     0.67,     0.41

  1794.9,  512,    -1.67,   -14.15,   -10.28,    -1.34,     0.45,     0.48

 1800.79,  512,      3.1,     9.45,    -6.98,     1.21,     0.32,      1.4

 1807.41,  512,     3.98,      0.6,   -14.66,     0.49,      0.6,     -1.8

 1813.89,  512,    -3.69,    -2.74,    -2.75,     0.10,     0.21,     0.57

 1820.50,  512,    10.44,     4.66,   -12.12,     0.31,     0.25,     0.10

 1827.12,  512,    -7.52,    -1.63,   -13.52,      0.1,     0.62,     0.34

 1833.71,  512,     7.68,    -3.16,    -3.46,     0.60,     0.26,     0.21

 1840.30,  512,     2.58,     0.20,   -16.64,     0.62,     0.66,     0.41

 1846.84,  512,    -1.93,     3.90,    -4.62,      0.6,     0.28,     0.78

 1853.44,  512,     5.82,   -12.32,    -9.49,     -1.3,     0.78,      0.3

 1860.12,  512,    -2.10,    12.57,   -12.51,     1.39,      0.8,     0.65

 1866.79,  512,     2.96,    -5.76,    -8.75,     -1.9,     0.23,    -1.44

 1873.43,  512,    -1.67,     -7.3,    -9.96,     0.18,     0.59,     0.87

 1879.92,  512,      5.5,     9.63,   -10.77,     0.53,     0.64,     0.55

 1886.52,  512,     -4.5,   -12.80,   -10.41,    -1.20,     0.47,     0.63

 1893.21,  512,     2.91,     6.33,    -5.25,      1.0,     0.53,     0.66

 1899.80,  512,     0.46,    -2.65,   -15.96,     0.24,     0.15,     -1.2

 1906.40,  512,    -5.84,    -2.94,    -2.33,     0.18,      0.2,      0.4

 1912.91,  512,     8.85,     0.61,   -10.41,      0.8,     0.12,      0.4

 1919.44,  512,     -9.0,     3.81,   -11.25,     0.40,     0.34,     0.32

 1926.10,  512,     3.87,    -5.20,    -2.89,     -1.6,     0.16,     0.67

 1932.73,  512,     -1.5,     1.60,   -15.27,     0.61,     0.82,     0.75

 1939.33,  512,    -1.40,     8.24,    -7.22,     0.11,     0.21,     0.82

 1945.91,  512,     2.68,    -13.0,    -8.72,    -1.25,     0.73,     0.14

 1952.60,  512,      0.3,    12.19,   -10.17,     1.33,      0.8,     0.60

 1959.20,  512,     2.54,    -3.23,   -11.12,    -1.13,     0.13,    -1.33

 1965.90,  512,    -3.79,     0.91,    -7.57,      0.6,     0.27,      1.1

 1972.34,  512,     7.55,     8.37,   -13.37,     0.41,     0.46,     0.53

 1978.93,  512,    -7.15,    -8.59,   -11.13,     0.73,     0.54,      0.4

 1985.52,  512,     9.19,     4.91,    -7.15,     0.36,     0.64,     0.41

 1992.12,  512,     -1.0,     0.60,   -17.76,     0.20,     0.30,     0.36

 1998.66,  512,      0.6,    -1.38,    -1.52,     0.43,     0.43,     0.35

 2005.25,  512,     7.38,    -4.54,   -13.28,      0.3,     0.16,     0.54

 2011.94,  512,    -5.92,    10.27,   -11.19,     0.94,     0.11,      0.8

 2018.54,  512,     4.89,   -10.87,    -6.34,    -1.33,      0.6,     0.93

 2025.20,  512,     -1.3,     0.98,   -12.28,     0.92,     0.26,     1.10

 2031.75,  512,     3.29,     3.27,    -9.58,      0.0,     0.44,     -1.6

 2038.33,  512,    -2.40,   -13.25,    -8.86,     0.96,     0.79,      0.9

 2044.93,  512,     3.31,    11.63,    -8.50,     1.20,     0.31,     0.54

 2051.62,  512,    -2.74,    -9.20,   -14.70,     -1.3,     0.50,    -1.10

 2058.33,  512,     0.59,     0.36,    -3.71,     0.24,     0.27,     0.78

 2064.71,  512,     3.87,     1.37,   -15.52,     0.14,      0.7,     0.38

 2071.35,  512,    -8.21,    -1.57,    -6.18,     0.15,     0.12,     0.20

 2077.94,  512,     10.0,    -3.26,    -7.12,     0.34,     0.47,      0.8

 2084.55,  512,    -5.93,     5.91,   -14.83,     0.95,     0.22,     0.28

 2091.16,  512,      1.6,    -1.18,    -3.82,     0.72,     0.69,     0.90

 2097.74,  512,     3.88,    -3.21,   -11.89,      0.1,     0.35,     0.65

 2104.36,  512,    -1.42,    12.62,    -9.15,      1.8,     0.58,     0.11

  2111.2,  512,     2.29,    -12.8,    -8.79,    -1.48,      0.6,     0.88

 2117.62,  512,     0.42,     9.37,    -9.16,     1.18,      0.2,     1.17

 2124.25,  512,     3.32,     1.73,    -12.8,     0.34,     0.43,    -1.19

 2130.85,  512,    -6.15,   -10.30,    -7.27,     0.41,     0.56,     0.42

 2137.41,  512,     8.11,     8.95,   -11.35,     0.50,     0.52,     0.10

 2143.96,  512,    -6.34,    -6.21,   -13.47,     0.59,     0.66,     0.59

 2150.57,  512,     1.39,     1.70,     -2.6,      0.8,     0.35,     0.40

  2157.9,  512,     2.78,     0.67,   -18.22,     0.27,     0.32,      0.5

 2163.67,  512,    -7.51,      0.4,    -6.15,     0.16,     0.21,     0.36

 2170.27,  512,     8.12,    -7.74,   -10.74,     0.68,      0.1,      0.9

 2176.90,  512,     -5.7,     8.77,   -13.66,     1.20,     0.14,     0.57

 2183.58,  512,     1.47,    -7.45,    -5.65,     -1.0,     0.43,    -1.10

 2190.28,  512,      0.5,    -4.90,    -12.0,      0.1,     0.59,     0.89

 2196.70,  512,      1.6,    13.69,    -9.54,     0.84,     0.59,     0.31

 2203.35,  512,     0.86,   -14.38,    -8.73,    -1.39,     0.44,     0.32

 2209.98,  512,     0.75,     8.62,    -7.54,     1.27,     0.15,     1.10

 2216.69,  512,      4.1,     1.58,   -13.85,     0.49,      0.9,    -1.17

 2223.25,  512,    -4.67,    -4.24,    -4.37,     0.17,     0.36,     0.77

