----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
 2183.60,  768,    12.63,    -8.63,    -2.43,     0.55,     0.31,     1.78

 2190.28,  768,     3.68,     0.86,   -10.31,     0.50,     0.46,     2.38

 2196.80,  768,     0.81,    15.59,   -18.66,     1.53,     0.19,     0.62

 2203.43,  768,     4.94,     21.9,   -15.79,     1.51,     0.91,     0.82

  2210.8,  768,     -9.6,    -5.46,    -9.68,     0.90,     0.19,     0.47

 2216.55,  768,   -16.60,   -13.10,   -13.75,    -1.25,     0.53,     1.18

 2223.33,  768,     0.97,    -2.82,     2.41,     0.37,      0.4,     0.49

 2229.74,  768,     8.64,   -15.38,    -3.14,    -1.22,     0.44,     1.87

 2236.49,  768,     2.13,   -10.66,    -8.99,     0.51,     0.12,     2.46

 2243.11,  768,     3.36,    18.73,   -15.55,     1.93,     0.42,     1.24

 2249.79,  768,     5.96,    18.15,   -15.71,     1.75,     0.39,     0.27

 2256.30,  768,     -2.4,      9.8,    -22.7,     0.40,     0.30,     0.37

 2262.74,  768,   -11.81,    -1.43,   -18.61,      0.7,     0.13,     0.39

 2269.34,  768,    -2.57,     5.59,     0.52,     0.14,     0.16,     0.39

 2275.87,  768,     5.65,    -18.4,     0.97,     -2.9,     0.36,     0.94

 2282.48,  768,     0.35,   -14.87,    -6.82,    -1.47,     0.17,     2.31

 2289.21,  768,    -2.85,    -4.74,    -8.89,     1.44,     0.35,     1.45

 2295.90,  768,    11.18,    15.22,   -13.89,     1.69,      0.3,     0.20

 2302.51,  768,     0.51,     7.37,   -19.96,     0.47,     0.27,     0.89

 2308.95,  768,    -17.4,     6.14,   -21.37,     1.27,     0.30,     0.51

 2315.62,  768,     0.47,     8.99,    -2.73,     0.62,      0.7,     0.79

 2322.15,  768,     0.79,    -19.8,    -1.88,    -2.24,      0.6,     0.26

 2328.76,  768,    -2.81,   -15.85,    -2.95,     -2.4,     0.15,     2.11

 2335.53,  768,    -1.87,   -10.23,    -7.90,     0.20,      0.5,     1.87

  2342.6,  768,    14.23,     7.85,     0.49,     1.26,     0.37,     0.93

 2348.61,  768,     1.70,     2.30,   -17.51,      1.7,     0.71,     1.49

 2355.26,  768,    -6.85,     4.78,   -22.57,     1.38,     0.36,     0.75

 2361.86,  768,     1.38,    17.94,    -7.83,     1.66,     0.56,     -1.6

 2368.52,  768,     0.13,    -1.63,    -7.41,    -1.18,     0.86,     0.80

  2375.4,  768,    -7.59,   -19.14,    -5.73,    -2.13,     0.24,     1.48

 2381.74,  768,    -4.88,   -11.41,    -1.65,     0.98,     0.70,     1.49

 2388.32,  768,    13.27,    -2.18,     4.59,     0.35,      0.5,     0.83

 2394.78,  768,     4.73,    -1.60,   -14.59,     0.13,     0.15,     1.70

 2401.45,  768,    -5.52,     1.26,   -22.75,      1.8,     0.48,     1.19

 2408.12,  768,     2.41,    24.29,   -11.47,     2.24,     0.60,     0.68

 2414.74,  768,    -2.44,     6.86,   -15.95,      0.5,     0.84,     -1.6

 2421.26,  768,   -10.35,   -10.84,    -3.65,    -1.97,     0.67,     0.59

 2427.93,  768,   -11.63,   -12.38,   -12.99,    -1.26,      0.1,     0.86

 2434.53,  768,     11.3,    -6.30,     6.15,     0.40,     0.25,     0.44

  2441.4,  768,     9.72,    -14.8,    -5.22,     -1.9,     0.41,     1.83

 2447.66,  768,      0.4,    -3.42,    -23.3,     0.64,     0.46,     1.76

 2454.25,  768,     0.27,    22.40,   -11.42,     2.54,      0.2,     0.32

 2460.84,  768,     3.62,     8.50,   -18.35,     0.61,     0.14,     -1.2

 2467.45,  768,   -13.51,     0.92,   -12.37,     -1.4,     0.44,     0.14

  2474.0,  768,   -11.44,    -1.60,   -21.34,     0.24,     0.15,     0.13

 2480.64,  768,     7.14,    -9.29,     6.75,    -1.10,     0.11,     0.24

 2487.25,  768,     6.47,    -18.9,    -2.56,    -1.98,     0.51,     1.17

 2493.94,  768,     1.94,   -13.83,    -8.35,     0.51,     0.60,      2.5

 2500.49,  768,     4.88,    15.50,    -7.40,     1.91,     0.24,     0.37

 2507.14,  768,     8.60,    14.58,   -14.37,     1.27,     0.18,     0.38

 2513.75,  768,   -11.89,     7.20,   -20.29,     0.43,     0.11,     0.37

 2520.25,  768,   -14.13,      6.7,   -24.79,     0.87,     0.12,     0.11

 2526.80,  768,     0.86,     -7.7,    -1.37,     0.37,      0.6,     0.91

 2533.33,  768,      2.1,   -18.36,     0.43,    -2.79,      0.0,     0.63

 2539.97,  768,    -4.49,   -18.78,    -5.79,    -1.46,     0.21,      2.4

 2546.69,  768,     9.20,    11.82,    -1.69,     1.28,     0.22,     0.83

 2553.34,  768,    12.45,     6.88,     -9.9,     1.11,     0.10,     0.47

 2559.87,  768,     1.17,     2.71,   -17.64,     0.98,     0.44,      1.0

 2566.48,  768,     -8.0,     9.52,   -24.22,     1.40,      0.2,     0.13

  2573.7,  768,     0.92,    13.85,    -5.32,     0.16,     0.20,    -1.52

 2579.68,  768,    -2.52,   -15.74,   -12.81,    -1.78,     0.39,     0.18

 2586.36,  768,    -9.26,   -20.35,    -5.66,    -1.74,     0.80,     1.40

  2593.4,  768,     2.93,    -7.25,      2.8,     0.28,      0.7,     0.91

 2599.42,  768,    13.32,     0.49,    -7.90,     0.37,      0.1,     0.90

 2605.91,  768,     2.24,    -1.28,   -16.51,     0.92,     0.60,     1.46

 2612.68,  768,    -1.50,    14.40,   -23.82,     1.56,     0.36,     0.11

 2619.35,  768,     1.91,    18.67,   -12.70,     1.21,     0.76,    -1.41

  2626.4,  768,    -2.78,     5.25,   -17.35,     0.88,      0.1,     0.64

 2632.46,  768,   -14.54,   -20.35,    -8.50,    -1.81,     0.71,      1.5

 2639.18,  768,     0.36,    -6.10,     5.58,     0.52,      0.5,     0.48
