----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
  427.72,  768,     1.90,     0.10,    -6.70,     0.74,      0.7,     1.65

  434.26,  768,     12.4,    13.41,    -1.81,     1.89,     0.38,     0.38

  440.93,  768,    15.24,     5.71,   -12.34,     0.34,     0.14,      0.2

  447.45,  768,    -8.12,     2.98,   -32.26,     0.63,     0.40,     0.74

   454.6,  768,    -4.43,    22.39,   -12.11,     2.54,     0.28,     0.55

  460.76,  768,     1.27,     2.49,    -10.7,      0.3,     0.23,    -1.75

  467.36,  768,    -7.93,   -16.64,   -14.31,    -2.47,     0.39,     0.63

   474.3,  768,   -14.35,   -14.42,    -6.93,     -1.1,     0.22,     0.38

  480.62,  768,     6.96,    -1.61,     9.41,     0.34,     0.27,     0.29

   487.8,  768,     11.1,   -13.29,     0.52,    -1.86,     0.13,     0.40

  493.66,  768,     1.71,    -2.93,   -16.57,     0.13,      0.8,     1.68

  500.35,  768,     3.98,    17.53,    -7.89,     2.51,     0.52,     0.77

  506.96,  768,     11.9,    21.27,   -12.15,     1.58,     0.35,     0.99

  513.57,  768,    -6.88,    -1.24,   -24.89,     0.58,     0.23,     0.46

  520.14,  768,    -14.0,     6.58,   -18.60,      1.0,     0.10,     0.17

  526.78,  768,    -6.29,    15.67,    -2.17,     0.49,     0.16,    -1.41

  533.37,  768,      1.7,   -14.79,    -2.99,    -2.37,      0.4,     0.96

  539.95,  768,    -7.52,   -26.64,   -11.41,    -2.12,     0.40,     0.94

  546.59,  768,     4.99,     3.36,     3.70,     0.66,     0.16,     1.11

  553.17,  768,    15.64,     4.54,     0.71,     0.73,     0.28,     0.17

  559.66,  768,     9.94,     -4.8,   -18.87,     0.19,     0.26,     0.94

  566.28,  768,    -2.93,    15.60,   -18.32,     2.22,      0.9,     0.69

  572.96,  768,     0.58,    25.54,   -11.20,     2.39,     0.37,     -1.6

  579.64,  768,     4.15,    -2.38,   -15.17,     0.76,     0.28,    -1.55

  586.19,  768,   -14.59,   -16.19,   -17.69,    -1.72,     0.35,     0.20

  592.87,  768,   -12.47,    -1.73,     1.56,      0.5,      0.6,     0.17

  599.29,  768,     8.71,    -7.99,     7.11,    -1.26,     0.12,     0.54

  605.90,  768,     4.36,   -22.98,   -10.19,    -2.30,     0.38,     0.99

  612.59,  768,     0.52,     5.51,    -8.89,     0.93,      0.3,     1.77

   619.9,  768,     8.61,    19.85,     -7.6,     2.61,     0.41,     0.25

  625.71,  768,    12.86,    14.60,   -16.15,     0.64,     0.11,     0.59

  632.32,  768,   -11.16,     0.99,   -30.76,     0.38,     0.15,     0.11

  638.82,  768,    -9.66,    16.23,    -9.64,     1.65,     0.11,     0.81

  645.58,  768,     -2.8,    -3.69,    -3.21,     0.39,     0.20,    -1.71

  652.13,  768,    -5.21,   -23.99,   -11.47,    -2.98,     0.35,     0.22

  658.80,  768,    -9.17,   -19.60,    -3.75,     -1.8,     0.19,     1.35

  665.48,  768,      0.4,     4.41,    10.34,     0.66,     0.29,     0.48

  671.91,  768,    15.65,     -3.1,    -4.38,     0.65,      0.9,     0.40

  678.42,  768,     2.84,     1.16,   -25.30,     0.34,     0.21,     1.36

  685.11,  768,     0.25,    22.49,   -12.54,     2.80,     0.21,     0.45

  691.73,  768,     5.16,    23.87,   -13.23,     1.42,     0.37,    -1.61

  698.47,  768,     1.76,   -10.22,    -22.1,    -1.31,     0.22,     -1.7

  705.10,  768,   -16.69,    -7.44,   -12.83,     0.51,     0.23,     0.13

  711.60,  768,    -7.52,     5.90,     5.75,      0.9,     0.10,     0.94

  718.11,  768,     6.95,   -15.81,     0.10,    -2.27,      0.2,     0.42

  724.71,  768,    -1.74,   -26.12,   -13.42,    -1.94,     0.33,     1.44

  731.49,  768,     0.40,    -4.98,     0.65,     1.49,     0.19,     1.45

  737.99,  768,    13.61,    16.76,    -8.48,     1.76,     0.41,      0.8

  744.60,  768,     9.80,     5.20,   -22.56,      0.0,     0.11,      0.5

  751.11,  768,   -10.58,    11.76,   -21.97,     1.71,     0.10,      0.4

  757.79,  768,    -4.43,    20.20,    -6.18,     1.65,     0.17,    -1.26

  764.49,  768,      0.0,     6.98,    -8.33,    -1.16,     0.13,    -1.60

   771.1,  768,   -10.35,   -25.26,   -11.61,    -2.60,     0.46,     0.46

  777.69,  768,    -7.59,   -10.75,     3.56,     0.27,      0.6,     0.76

  784.21,  768,    14.52,     0.28,    11.34,     0.23,     0.25,     0.25

  790.71,  768,     8.93,   -14.34,    -16.3,     0.92,     0.23,     0.98

  797.34,  768,     1.36,    13.18,   -19.23,     1.67,      0.0,     1.16

   804.4,  768,     2.68,    26.38,   -11.21,      3.0,     0.34,     0.28

  810.62,  768,      6.1,     17.3,   -17.13,     0.49,     0.19,    -1.46

  817.21,  768,    -15.3,   -14.10,   -26.74,    -1.49,     0.36,     0.52

  823.85,  768,   -13.28,     0.79,    -1.32,     0.42,      0.1,     0.32

  830.32,  768,    -2.39,    -8.83,     7.89,     -1.0,      0.3,     -1.2

  836.99,  768,     4.72,   -22.65,    -9.18,    -2.62,      0.1,     0.28

  843.61,  768,    -3.23,   -20.56,   -12.22,     0.82,     0.41,     1.72

  850.23,  768,     4.99,    19.59,     1.31,     2.56,     0.30,     0.95

  856.82,  768,    13.23,    14.65,   -15.11,      1.9,     0.31,     0.38

  863.45,  768,     2.11,     1.37,   -32.64,      0.4,     0.18,     0.20

  869.95,  768,   -10.58,    15.59,   -12.11,      2.1,      0.1,     0.26

  876.63,  768,     -3.5,    15.94,    -3.36,     0.74,     0.19,    -1.60

  883.24,  768,     0.96,    -20.6,    -7.73,    -2.23,      0.6,     0.88

  889.81,  768,   -10.49,   -26.89,   -11.34,    -2.66,     0.61,     0.84

  896.51,  768,    -1.71,    -5.21,     8.52,     0.53,     0.16,     0.88

  902.97,  768,    15.66,     1.27,    -5.20,     0.10,     0.26,     0.11

  909.54,  768,     8.35,    -9.45,   -20.76,     0.39,     0.22,      1.9

  916.20,  768,     -1.3,     18.7,   -21.12,      2.3,      0.4,     1.10

  922.84,  768,     1.89,    25.69,    -11.6,     2.56,     0.32,     0.77

  929.42,  768,     2.67,    11.58,   -17.10,     0.21,     0.20,    -1.59

   936.4,  768,     -8.4,   -20.17,   -22.18,    -2.21,     0.56,     0.35

  942.64,  768,    -10.2,    -1.42,     4.58,     0.37,     0.11,     0.14

  949.15,  768,     0.22,    -10.5,     9.92,    -1.24,      0.5,     0.70

  955.74,  768,     7.80,   -19.48,   -10.70,    -2.16,     0.10,     0.65

  962.45,  768,    -2.42,    -16.3,   -14.79,     0.12,     0.35,     1.83

   969.5,  768,     5.76,    24.21,    -2.66,     2.77,     0.35,     0.55

  975.64,  768,     9.91,    17.23,   -18.66,     1.22,     0.32,     0.86

  982.26,  768,     0.82,     3.51,   -30.84,     0.40,     0.23,     0.29

  988.76,  768,   -13.93,     7.83,    -8.98,     1.16,     0.11,     0.39

  995.38,  768,    -3.55,     8.65,     2.47,     0.23,      0.7,    -1.50

 1001.98,  768,      0.3,   -22.91,    -3.80,    -2.75,      0.2,     0.58

 1008.58,  768,    -6.26,   -24.20,    -9.20,    -1.95,     0.50,     1.30

 1015.33,  768,     1.92,    -2.59,     4.68,      1.8,     0.16,     1.14

 1021.92,  768,    15.79,     9.38,     4.68,     0.63,     0.29,     0.14

 1028.45,  768,     5.63,    -3.60,   -28.35,      0.5,     0.13,     0.75

 1034.97,  768,    -3.26,    17.86,   -24.42,     2.33,      0.3,     0.34

 1041.66,  768,    -1.54,    22.17,    -7.98,      2.9,     0.34,    -1.19

 1048.33,  768,      0.4,     4.85,   -11.42,     -1.9,     0.10,    -1.61

 1054.88,  768,   -13.17,   -24.73,   -17.56,    -2.61,     0.52,      0.5

 1061.53,  768,    -6.54,    -7.23,     6.77,     0.13,      0.0,     0.48

 1067.96,  768,     5.19,    -2.92,    11.63,     0.56,     0.15,     0.18

 1074.57,  768,     8.66,   -15.74,   -17.48,    -1.65,     0.12,     0.89

 1081.27,  768,     0.32,    -5.99,   -16.81,     0.99,     0.11,     1.64

 1087.85,  768,     3.61,    27.18,    -8.81,      3.7,     0.34,      0.9

 1094.38,  768,     5.91,    17.72,   -16.44,     0.65,     0.22,    -1.41

  1101.6,  768,    -4.60,     0.20,   -28.82,     -1.8,     0.17,     0.70

 1107.57,  768,    -15.3,    -2.52,    -3.35,      0.6,     0.23,     0.18

 1114.18,  768,    -3.65,     3.46,     7.70,     0.29,     0.14,     -1.9

 1120.78,  768,     5.88,   -20.39,     2.17,    -2.67,     0.15,     0.23

 1127.47,  768,     -1.4,   -20.74,   -11.62,    -1.32,     0.20,     1.44

 1134.23,  768,     1.30,     0.56,    -2.29,     1.45,      0.1,     1.46

 1140.75,  768,    12.89,    19.20,    -1.60,     1.81,     0.32,      0.8

 1147.34,  768,     4.34,     3.46,   -31.24,     0.14,      0.3,     0.16

 1153.81,  768,    -7.58,     7.81,   -30.72,      1.3,     0.22,     0.14

 1160.47,  768,    -6.13,    15.93,    -2.24,     1.38,     0.26,    -1.21

 1167.16,  768,     0.20,     2.18,    -2.84,    -1.52,     0.27,    -1.61

 1173.75,  768,    -6.76,   -27.39,   -13.69,    -2.77,     0.31,     0.17

 1180.37,  768,    -5.70,   -13.62,     0.25,     0.84,     0.29,     1.24

 1186.88,  768,     8.25,     1.80,      9.8,     0.84,     0.31,     0.37

 1193.39,  768,    11.27,    -4.41,   -19.46,     0.55,      0.1,     0.50

 1199.99,  768,     0.28,    -2.56,   -27.46,     0.78,     0.16,     1.25

 1206.66,  768,    -3.57,    25.46,   -14.34,     2.99,     0.32,     0.10

 1213.28,  768,     2.15,    16.63,   -10.56,     0.77,     0.18,    -1.66

 1219.89,  768,    -3.82,    -4.72,   -17.89,     -2.1,     0.17,     -1.0

 1226.55,  768,    -14.6,   -17.24,    -5.35,    -1.69,     0.49,     0.31

 1233.18,  768,    -1.66,    -1.11,    11.49,      0.9,     0.14,     0.23

 1239.67,  768,     7.63,   -12.43,     6.24,    -1.77,      0.1,      0.0

 1246.26,  768,     2.96,   -17.24,   -19.74,     -1.8,     0.18,     1.51

 1252.98,  768,     0.46,      3.5,   -10.72,     1.87,      0.2,     1.13

 1259.51,  768,     7.54,    24.99,    -6.67,     2.59,     0.35,     0.58

 1266.11,  768,     3.32,      9.7,   -24.59,      0.8,     0.12,     -1.8

 1272.69,  768,   -11.21,    -7.97,   -31.85,     0.58,     0.37,     0.15

 1279.30,  768,    -9.60,     7.25,     3.11,     0.94,      0.7,     0.82

 1285.81,  768,     0.74,    -1.28,     4.70,    -1.56,      0.5,    -1.19

 1292.50,  768,     0.22,   -26.26,    -6.50,    -2.58,     0.17,     0.34

  1299.9,  768,    -3.57,   -15.34,    -7.14,     0.42,     0.39,     1.69

 1305.71,  768,     7.78,     7.70,     3.66,      2.1,     0.31,     0.62

 1312.30,  768,    12.10,     9.39,   -19.39,     0.56,     0.22,     0.19

 1318.88,  768,    -1.29,     0.39,   -34.49,     0.33,     0.26,     0.30

 1325.40,  768,    -8.27,    18.82,    -9.55,     2.30,     0.16,     0.34

 1332.10,  768,    -1.29,    14.48,    -4.30,     0.67,     0.28,    -1.67

 1338.71,  768,    -2.16,    -6.47,    -10.1,    -2.33,     0.15,     0.82

 1345.31,  768,   -10.60,   -25.13,    -9.14,    -2.44,     0.54,     0.96

 1351.98,  768,     0.17,    -3.58,     9.69,     0.42,     0.13,     0.72

 1358.42,  768,    15.98,     0.50,     7.82,     0.41,     0.17,     0.10

 1364.94,  768,     5.98,   -11.69,    -24.4,     0.65,     0.25,     1.23

 1371.71,  768,     0.86,     3.83,   -18.19,      2.8,      0.7,     1.17

 1378.30,  768,      2.1,    25.61,    -12.6,     2.73,     0.38,     0.75

 1384.92,  768,     2.73,    10.73,   -15.72,     0.23,      0.7,    -1.59

 1391.53,  768,    -10.5,    -7.90,   -25.81,    -1.77,     0.38,     0.39

 1398.20,  768,   -10.77,    -2.95,     5.36,      0.4,      0.7,     0.13

 1404.63,  768,     1.68,    -1.55,     9.68,     -1.3,     0.10,     0.74

 1411.24,  768,     5.72,   -21.87,   -11.27,    -2.51,     0.22,     0.55

 1417.95,  768,     0.47,   -13.12,   -12.90,     0.19,     0.16,     1.79

 1424.52,  768,      4.5,      9.8,    -4.21,     2.68,     0.30,     0.75

  1431.5,  768,    10.48,    18.97,   -16.73,     1.46,     0.30,     -1.3

 1437.81,  768,     0.49,     3.20,   -32.76,     0.11,      0.9,     0.34

 1444.25,  768,   -13.84,     7.44,   -26.63,      1.9,      0.8,     0.24

 1450.92,  768,     -5.4,    10.63,     1.58,     0.39,     0.21,    -1.44

 1457.52,  768,     0.63,    -4.91,    -1.52,    -2.50,      0.4,     0.87

  1464.7,  768,    -5.84,   -26.81,   -10.68,    -2.47,     0.44,     0.93

 1470.74,  768,    -1.24,    -6.88,     2.45,     0.66,      0.3,     1.37

 1477.31,  768,    15.47,    11.83,     6.32,     1.18,     0.35,     0.26

  1484.2,  768,    10.96,     0.77,   -21.69,     0.19,      0.3,     0.48

 1490.45,  768,    -2.53,     0.40,   -29.32,     1.45,     0.13,     0.84

  1497.5,  768,    -3.16,    23.89,    -9.40,     2.38,     0.32,     0.78

 1503.74,  768,     1.25,    12.12,    -10.1,      0.6,     0.21,    -1.78

 1510.33,  768,    -4.82,   -23.75,    -15.1,    -2.54,     0.41,     0.38

 1516.96,  768,   -10.68,   -13.26,     0.36,     -1.3,     0.24,     0.51

 1523.53,  768,     0.70,    -1.83,    12.36,      0.8,     0.14,     0.13

  1530.4,  768,    12.48,   -12.46,    -8.29,    -1.67,      0.3,     0.29

 1536.68,  768,     1.62,   -14.97,   -20.30,     0.27,     0.19,     1.64

 1543.36,  768,     1.59,     7.80,    -9.33,     2.71,     0.20,     0.99

 1549.94,  768,     6.90,    23.80,   -14.30,     2.27,     0.42,     0.93

 1556.56,  768,     2.97,     8.53,   -21.81,     0.53,      0.4,    -1.10

 1563.17,  768,   -15.88,    -5.80,   -30.46,     0.23,     0.17,     0.15

 1569.77,  768,    -8.98,     5.83,     5.30,     0.21,      0.2,     0.83

 1576.27,  768,     1.52,   -13.51,     4.81,    -1.73,     0.11,     0.97

 1582.94,  768,     0.41,   -26.12,   -11.64,    -2.66,     0.36,     0.79

 1589.56,  768,    -1.88,   -12.36,    -6.38,     0.27,     0.15,     1.76

 1596.16,  768,      7.5,    19.82,     2.44,     2.20,     0.31,     0.49

 1602.75,  768,    12.81,    12.64,   -18.48,     0.73,     0.22,     0.38

 1609.36,  768,    -1.28,     0.28,   -34.42,     0.30,     0.26,     0.37

 1615.86,  768,    -8.92,    17.61,    -8.55,     2.11,     0.14,     0.46

 1622.56,  768,    -2.14,    14.16,    -3.37,     0.14,      0.0,    -1.68

 1629.14,  768,     -1.4,   -21.84,    -8.30,    -2.69,     0.15,     -1.1

 1635.83,  768,    -10.2,   -26.23,    -9.45,    -2.41,     0.50,     0.81

 1642.44,  768,    -1.16,    -4.92,     8.38,     0.50,     0.12,     0.91

 1648.95,  768,    16.10,     2.59,    -4.51,      0.6,     0.24,     0.12

 1655.48,  768,     8.29,    -9.61,   -22.55,     0.43,     0.21,      1.4

 1662.14,  768,    -1.20,    17.53,   -21.43,     1.92,     0.25,     0.86

 1668.77,  768,      1.9,    26.26,   -11.71,     2.75,     0.35,     0.72

 1675.37,  768,      3.4,    13.25,   -14.46,     0.14,     0.10,    -1.68

 1681.96,  768,    -14.9,   -19.71,   -22.74,     -2.7,     0.37,     0.51

 1688.65,  768,   -12.70,    -6.17,     1.90,     0.29,     0.18,      0.6

  1695.8,  768,     0.36,     -5.5,    10.57,     0.73,     0.14,     0.64

 1701.60,  768,     7.68,   -20.52,    -9.85,    -2.27,      0.8,     0.51

 1708.37,  768,     0.90,    -18.5,   -15.38,     0.50,     0.32,     1.78

 1714.96,  768,     5.27,     22.2,    -5.18,     2.65,     0.26,     0.91

 1721.57,  768,    10.30,    21.32,   -14.53,     1.85,     0.40,     0.78

 1728.26,  768,     4.17,     7.97,   -26.87,     0.14,      0.2,     0.62

 1734.77,  768,   -16.39,     2.18,   -16.38,     0.20,     0.27,      0.5

 1741.36,  768,    -7.22,    12.26,     0.82,     0.59,     0.13,    -1.25

 1747.96,  768,     0.22,   -15.91,     0.54,     -2.9,     0.12,    -1.12

 1754.57,  768,    -4.53,    -28.6,   -11.16,    -2.84,     0.50,     0.78

 1761.20,  768,     -3.7,   -11.74,     0.49,     0.48,     0.23,     1.53

 1767.76,  768,    13.82,    12.45,    -2.15,     1.48,     0.41,     0.37

 1774.48,  768,    14.44,     3.41,   -15.85,      0.4,      0.8,     0.26

 1780.90,  768,     0.62,     8.34,   -30.71,      1.3,     0.18,     0.86

 1787.53,  768,    -3.63,     24.9,   -10.88,     2.56,     0.24,     0.52

 1794.19,  768,      1.8,    18.21,    -9.82,     0.36,     0.27,    -1.78

 1800.78,  768,    -7.28,   -18.77,   -14.26,    -2.67,     0.37,     0.96

 1807.46,  768,   -12.63,   -16.44,    -4.20,    -1.23,     0.17,     0.45

  1814.8,  768,    -4.50,    -2.58,    10.78,      0.0,      0.4,      0.6

 1820.50,  768,     14.2,    -8.39,      0.2,    -1.27,     0.14,      0.6

  1827.8,  768,      4.5,   -19.87,   -18.78,     -1.0,     0.37,     1.53

 1833.79,  768,     0.80,    17.70,   -11.65,     2.22,     0.20,     1.33

 1840.47,  768,     6.28,    25.93,    -12.2,     2.79,     0.39,     0.68

  1847.8,  768,     7.20,    15.17,   -19.71,      0.5,     0.15,    -1.27

 1853.66,  768,   -16.16,    -8.41,   -21.89,     0.69,     0.26,     0.29

 1860.20,  768,   -12.88,     5.80,     -2.5,     0.69,     0.24,     0.63

 1866.73,  768,     5.62,    -7.74,     4.55,    -1.23,      0.2,    -1.20

 1873.46,  768,     1.11,   -25.82,    -9.68,    -2.89,      0.9,      0.8

  1880.1,  768,    -5.91,   -23.34,   -10.90,     0.97,     0.50,     1.73

 1886.69,  768,     9.75,    15.51,     4.97,     2.32,     0.28,     0.89

 1893.28,  768,    14.78,    11.52,   -12.54,     0.91,     0.29,     0.20

 1899.82,  768,     6.31,     1.53,   -27.84,      0.8,     0.20,     0.44

 1906.39,  768,    -9.37,     16.4,   -18.46,     2.11,      0.0,      0.2

 1912.99,  768,    -2.23,    21.35,    -6.85,      1.8,     0.23,    -1.54

 1919.62,  768,    -1.46,   -13.73,   -10.64,    -1.96,      0.7,    -1.50

 1926.37,  768,    -11.1,    -25.9,    -12.0,    -2.90,     0.66,     0.27

 1932.90,  768,    -7.37,    -9.27,     5.40,     0.12,     0.10,      1.8

 1939.40,  768,    13.39,    -1.10,     4.39,     0.18,     0.26,      0.4

 1945.92,  768,    12.29,   -11.83,    -11.6,     -1.0,     0.11,     0.93

 1952.60,  768,    -2.65,     6.18,    -22.1,     0.82,     0.21,     1.56

 1959.20,  768,     2.84,    25.92,   -11.26,      3.9,     0.40,     0.24

 1965.82,  768,     6.74,    21.50,   -15.34,     0.77,     0.32,    -1.50

 1972.48,  768,    -10.7,   -10.14,   -22.73,    -1.43,     0.31,     0.86

  1979.9,  768,   -16.72,    -3.93,    -9.91,     0.15,     0.18,     0.12

 1985.59,  768,     1.72,    -2.13,     5.66,     0.27,     0.12,     0.98

 1992.14,  768,     6.39,    -17.3,     0.89,    -2.40,      0.1,      0.6

 1998.71,  768,     -2.0,   -26.55,   -12.56,    -1.69,     0.49,     1.59

 2005.51,  768,      5.1,    10.96,    -1.83,     1.83,     0.16,     1.54

 2012.12,  768,    12.69,    17.84,    -6.77,      2.3,     0.43,     0.23

 2018.66,  768,    12.50,     7.92,    -20.6,     0.22,      0.4,     0.21

 2025.14,  768,   -12.43,     4.29,   -30.51,     0.86,     0.35,     0.32

 2031.81,  768,    -5.43,    21.84,     -8.6,     1.84,     0.22,     -1.8

 2038.45,  768,      0.1,    -4.23,    -7.43,     -1.6,     0.24,    -1.77

  2045.3,  768,    -6.98,   -22.33,   -11.32,    -2.89,     0.47,     0.15

 2051.71,  768,   -11.92,   -19.80,    -4.81,     -1.4,     0.22,     0.96

 2058.29,  768,     9.97,     1.74,     8.41,     0.42,     0.29,     0.30

 2064.77,  768,    14.85,    -6.98,    -2.92,     0.62,      0.5,     0.47

 2071.36,  768,    -1.90,    -3.50,    -29.0,      0.5,     0.34,     1.51

  2078.2,  768,     1.15,    20.68,   -12.42,     3.19,     0.29,     0.38

 2084.64,  768,     6.23,    25.70,   -12.82,     1.73,     0.43,    -1.20

 2091.39,  768,    -4.29,    -2.32,   -20.89,     -1.2,     0.10,    -1.17

 2097.98,  768,   -16.63,    -7.64,   -19.49,     0.58,     0.27,     0.11

 2104.45,  768,   -11.65,     0.78,     0.39,     0.15,      0.5,     0.79

 2110.86,  768,     6.25,    -10.8,     5.16,     -2.3,      0.7,     0.38

 2117.56,  768,     0.31,   -26.70,   -10.18,    -2.45,     0.34,     1.16

 2124.33,  768,     1.54,      1.9,    -7.23,     0.57,     0.18,     1.74

 2130.86,  768,    11.32,    15.75,    -2.84,     2.21,     0.38,      0.5

 2137.45,  768,    14.83,     8.20,   -14.38,     0.55,     0.23,     0.30

  2144.4,  768,    -9.13,     1.89,   -34.55,     0.40,     0.40,     0.44

 2150.62,  768,    -6.55,    20.72,   -13.87,     2.31,     0.26,     0.64

 2157.31,  768,     0.21,     3.73,    -7.71,      0.6,     0.23,    -1.80

 2163.84,  768,     -4.4,    -16.5,    -9.53,    -2.71,     0.27,     0.73

 2170.45,  768,   -13.49,   -15.98,    -11.1,    -1.76,     0.41,     0.89

 2177.14,  768,      5.6,     0.23,    10.14,     0.48,     0.52,     0.52

 2183.56,  768,    14.11,    -4.78,     3.33,     0.62,     0.19,     0.20

 2190.16,  768,     1.27,    -9.36,   -28.10,     0.70,     0.36,     1.41

 2196.84,  768,     0.21,    12.93,   -14.13,     2.61,     0.17,     0.92

 2203.45,  768,     5.52,    25.83,   -11.39,     2.52,     0.45,     0.87

 2210.12,  768,     0.18,     4.54,   -18.68,     0.40,      0.4,    -1.39

