----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
  1134.6,  512,     -5.3,     6.29,    -8.97,     1.72,     0.21,     1.47

 1140.66,  512,   -11.37,    -6.15,    -15.8,    -1.10,     0.74,     0.34

 1147.27,  512,   -10.84,    -6.59,    -4.16,     0.48,     0.21,     1.21

 1153.88,  512,    -5.19,     7.57,   -14.17,     0.75,     0.63,     0.31

 1160.44,  512,   -18.70,   -10.57,    -7.32,     0.61,     0.71,     0.34

  1167.6,  512,     -6.4,     1.80,    -4.49,     1.19,     0.26,     0.22

 1173.59,  512,   -14.65,    -2.47,   -18.85,      0.7,     0.96,     0.16

 1180.18,  512,   -16.80,     -4.3,    -1.14,     0.25,     0.47,     0.27

 1186.76,  512,    -3.42,    -2.76,    -9.98,     0.21,     0.11,     0.69

 1193.38,  512,   -15.61,     0.63,   -14.23,     0.52,      0.5,     0.20

 1199.89,  512,   -12.42,      0.1,    -3.21,     0.73,      0.4,    -1.38

 1206.48,  512,    -6.84,     -7.0,   -12.73,     0.75,     0.65,     0.84

 1213.15,  512,    -12.0,     8.40,   -11.41,      1.6,     0.43,     -1.5

 1219.87,  512,   -10.38,    -3.72,    -7.47,    -1.94,     0.12,    -2.11

 1226.55,  512,    -7.86,     -3.1,   -11.69,     0.19,     0.88,     0.93

  1233.0,  512,    -8.79,    10.77,   -10.49,     0.62,      0.4,    -1.85

 1239.65,  512,   -11.18,   -11.31,    -9.37,    -1.62,     0.18,    -2.10

 1246.35,  512,    -6.48,      8.5,    -9.62,     1.73,     0.58,    -1.33

 1252.95,  512,   -10.22,     2.57,    -12.6,     0.67,     0.55,    -2.75

 1259.55,  512,   -11.51,    -4.91,    -7.82,     0.35,     0.21,    -1.91

 1266.14,  512,    -5.61,    13.31,   -12.32,     1.60,     0.46,    -2.59

 1272.84,  512,   -13.30,     -8.0,   -10.44,     0.95,     0.72,    -2.93

 1279.37,  512,    -3.70,     9.51,    -7.93,     2.17,      0.0,    -2.40

 1285.94,  512,    -9.17,      4.2,   -15.26,     0.14,      1.6,    -3.39

 1292.55,  512,   -11.84,    -2.57,     -4.1,     0.59,     0.12,    -2.84

 1299.10,  512,     0.95,    11.74,   -14.41,      1.3,     0.44,    -3.39

 1305.75,  512,   -12.77,     -2.5,   -12.28,      0.7,     0.53,    -3.39

 1312.28,  512,     0.56,     5.71,    -5.52,     0.85,     0.30,    -3.51

 1318.87,  512,    -3.46,      6.1,   -20.28,     0.27,     0.10,    -3.57

 1325.49,  512,   -11.11,     3.12,    -7.42,     0.36,     0.54,    -3.69

  1332.9,  512,     1.30,     0.38,   -12.99,     0.66,     0.94,    -3.83

 1338.60,  512,    -5.19,     8.57,   -17.42,     1.16,    -1.12,    -3.35

 1345.36,  512,    -5.48,     4.47,     -8.2,     0.66,     0.70,    -4.57

 1351.88,  512,     0.87,     -3.3,   -12.41,     0.41,    -1.49,    -3.73

 1358.49,  512,     0.45,    17.23,   -11.49,     1.32,     0.91,    -3.93

 1365.17,  512,    -4.38,     -4.1,    -9.30,    -1.71,     0.47,    -4.55

 1371.78,  512,     1.68,     7.38,    -7.48,     1.30,    -1.11,    -3.50

 1378.46,  512,     1.20,     7.91,    -15.3,     0.20,     0.21,    -4.50

 1384.96,  512,    -3.20,    -2.95,    -4.96,     0.19,     0.44,    -3.93

 1391.56,  512,     7.43,    14.30,   -11.94,     1.15,      0.2,    -4.28

 1398.25,  512,     -6.9,     1.13,   -16.40,     0.35,     0.40,    -4.26

 1404.78,  512,     5.60,     5.81,    -3.64,     0.61,     0.21,    -4.26

 1411.32,  512,     6.38,     8.15,   -19.74,     0.40,     0.12,     -4.6

 1417.90,  512,    -1.15,     7.91,    -5.85,     0.54,      0.8,    -4.17

 1424.49,  512,     8.96,     0.23,   -10.72,     0.67,     0.30,    -4.32

  1431.8,  512,     3.63,     12.6,   -15.10,     1.47,     0.62,    -3.44

 1437.73,  512,     4.52,     6.65,    -8.38,     0.70,      0.7,    -4.47

 1444.31,  512,     7.19,     0.33,   -11.75,      0.0,     -1.6,    -3.35

 1450.89,  512,     8.17,    16.41,   -13.17,     1.19,     0.63,    -3.52

 1457.59,  512,     2.95,    -5.50,   -11.25,    -1.50,     0.64,    -3.67

 1464.27,  512,     9.38,    11.72,    -8.75,     1.63,    -1.38,    -2.81

 1470.91,  512,     3.49,     5.43,   -16.43,     0.50,     0.22,    -3.48

 1477.40,  512,     3.42,    -3.36,    -4.69,     0.70,    -1.12,    -2.73

 1483.99,  512,    10.75,    10.99,   -16.47,     0.86,     0.42,     -3.3

 1490.58,  512,     0.89,    -1.29,    -9.40,      0.8,     0.35,    -2.75

 1497.10,  512,    13.61,     4.74,    -2.94,     0.50,     0.61,    -2.84

 1503.71,  512,     5.78,     4.65,   -17.39,     0.60,     0.27,    -2.29

 1510.31,  512,     3.74,     5.29,    -2.63,     0.28,     0.18,    -2.60

 1516.91,  512,    11.63,    -3.41,   -12.12,     0.35,     0.38,    -2.29

 1523.53,  512,     6.61,    10.83,   -11.21,     1.73,     0.35,    -1.65

 1530.23,  512,     6.69,     0.58,    -6.63,    -1.18,     0.15,    -2.59

 1536.79,  512,     9.80,     -1.3,    -10.1,      1.0,     0.89,    -1.22

 1543.41,  512,     10.5,    12.46,   -11.38,     0.52,      0.5,    -1.90

 1549.98,  512,     5.59,   -10.43,    -6.94,    -1.17,     0.55,    -1.52

 1556.62,  512,    14.38,    10.16,    -8.63,     1.52,     0.55,     -1.0

 1563.24,  512,     5.55,     0.86,   -14.27,    -1.40,      0.2,    -1.42

 1569.75,  512,    11.48,      0.0,    -1.99,     0.74,     -1.4,     0.65

 1576.24,  512,     14.5,     6.68,   -16.44,     0.30,      0.0,     0.77

 1582.83,  512,     3.31,    -1.88,    -3.23,     0.18,     0.54,     0.39

 1589.44,  512,    16.11,     0.16,     -7.9,     0.36,     0.56,     0.49

 1595.94,  512,      6.3,     4.72,   -16.56,     0.69,     0.41,     0.37

 1602.56,  512,     8.42,     2.41,    -2.37,     0.39,     0.25,     0.35

 1609.23,  512,    12.50,    -7.21,    -10.7,     0.42,     0.41,     0.44

 1615.82,  512,      9.9,     13.3,     -9.7,     1.34,      0.4,     0.74

 1622.37,  512,     6.92,    -5.58,    -6.51,    -1.57,     0.50,      0.7

  1629.6,  512,    10.90,     6.45,    -5.95,     1.29,     0.31,     1.39

 1635.76,  512,     9.22,     7.94,   -11.96,      0.8,     0.90,     0.54

 1642.26,  512,     5.96,    -8.88,    -4.83,     0.39,     0.15,     1.23

 1648.93,  512,    17.64,    11.11,    -7.96,      1.1,     0.20,     1.33

 1655.61,  512,     4.78,    -2.30,   -12.84,     0.99,     0.30,     1.28

 1662.25,  512,     13.2,     0.32,     0.99,      0.8,     0.28,     1.67

 1668.58,  512,    13.30,     4.39,   -18.82,     0.27,      0.7,     1.90

 1675.33,  512,     4.54,      4.9,    -5.51,      0.3,      0.5,      2.9

 1681.86,  512,    15.90,     -2.3,    -6.36,    -1.14,     0.17,     2.17

 1688.56,  512,     8.94,     7.35,   -14.65,     0.90,     0.30,      3.2

 1695.15,  512,     7.37,     7.92,    -6.44,     0.73,     0.46,      2.0

 1701.68,  512,    10.60,    -4.16,   -10.68,     0.59,     0.30,      3.4

 1708.34,  512,    10.69,     16.1,   -10.97,     1.32,     0.21,     3.14

  1715.3,  512,     3.54,    -1.74,   -10.22,    -1.73,     0.67,     2.69

 1721.70,  512,    10.79,     7.94,    -6.89,     1.14,     0.18,     3.88

 1728.30,  512,     6.69,     9.61,   -16.17,     0.35,      1.2,     3.21

 1734.85,  512,     0.26,    -1.48,    -5.28,     0.10,     0.30,     3.83

 1741.36,  512,    12.24,    10.45,    -13.8,     0.45,     0.63,     3.69

 1747.95,  512,    -1.31,     4.99,   -15.16,     0.20,     0.95,     3.97

 1754.56,  512,     7.35,     4.34,    -3.14,     0.42,     0.68,     3.58

 1761.16,  512,     6.50,      5.2,   -17.80,      0.1,     0.67,     4.18

 1767.74,  512,    -1.86,    12.75,    -9.18,     0.38,      1.5,     3.58

 1774.42,  512,     3.57,    -1.68,    -9.47,    -1.64,     0.82,     3.64

  1781.6,  512,     2.69,    10.83,   -13.24,     1.22,     0.47,     4.72

 1787.72,  512,     0.34,     6.39,   -12.33,    -1.16,     1.43,     3.44

 1794.32,  512,     0.63,    -1.84,    -9.58,     0.56,     0.27,     4.52

 1800.77,  512,     4.57,    16.50,    -14.5,     0.27,     0.86,      4.6

 1807.35,  512,     -6.9,    -3.34,    -11.5,    -1.72,     0.73,      4.7

 1813.98,  512,     4.46,    10.44,    -7.92,     0.81,      0.9,     4.47

 1820.56,  512,    -4.94,     5.61,   -18.10,     0.92,     0.88,      4.5

 1827.16,  512,    -4.12,     2.89,    -3.50,     0.28,      0.2,     4.28

 1833.77,  512,     5.14,      7.8,   -15.66,     0.37,     0.23,     4.13

 1840.36,  512,    -9.23,     7.18,    -11.6,     0.12,     0.27,     4.41

 1846.98,  512,     0.90,     1.97,    -4.85,    -1.20,     0.11,     3.68

 1853.59,  512,    -3.68,     4.75,    -15.8,     0.36,     0.11,     4.73

 1860.18,  512,     -7.8,    11.76,    -7.47,      0.4,     0.74,     3.78

 1866.75,  512,    -5.99,    -6.32,    -8.29,    -1.33,     0.39,      4.0

 1873.39,  512,     -4.4,    13.58,   -10.50,     1.68,     0.52,     4.49

  1880.7,  512,    -10.9,     0.80,   -11.10,    -1.65,     1.30,     3.23

 1886.67,  512,    -7.99,     2.82,    -5.24,     0.52,     0.22,     4.20

 1893.19,  512,    -5.87,    10.91,    -15.2,     0.14,     1.12,     3.21

 1899.86,  512,   -14.55,    -6.15,    -7.30,     -1.3,     0.59,     3.35

 1906.47,  512,     0.75,     9.82,    -5.86,     0.59,     0.29,     3.18

 1912.99,  512,   -12.37,     1.98,   -16.28,     0.71,     0.70,      3.2

 1919.61,  512,   -10.20,     1.97,    -1.31,     0.39,      0.5,     2.78

 1926.19,  512,    -3.16,     1.65,   -17.83,     0.51,      0.4,     2.97

 1932.78,  512,   -13.27,     6.96,   -10.62,     0.29,      0.7,     2.86

 1939.38,  512,    -5.74,    -5.46,    -8.21,    -1.61,      0.7,     2.13

  1946.1,  512,    -7.78,     1.87,   -14.63,     0.75,     0.32,     3.17

 1952.59,  512,    -11.6,     4.31,    -9.45,     0.14,     0.66,     1.99

 1959.18,  512,   -10.34,   -10.43,    -8.80,     -1.6,     0.18,     2.29

 1965.89,  512,    -6.89,     11.3,   -10.11,     1.73,     0.44,     2.52

 1972.50,  512,   -13.52,    -7.34,   -12.38,    -1.40,      1.8,     1.37

 1979.17,  512,    -8.45,     0.83,    -4.57,     0.85,      0.8,     2.19

 1985.59,  512,     -7.8,     7.10,   -15.30,      0.6,     0.96,     1.21

